T/K,lnhc,IL,Normalized SMILES,RANDOM,hc
358.15,6.28785856,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9313,537.9999999
283.15,5.879974171,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9314,357.8
288.15,5.886659433,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9315,360.2000001
293.15,5.893024474,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9316,362.4999999
298.15,5.899349258,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9317,364.7999999
303.15,5.905906659,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9318,367.2000001
308.15,5.91215074,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9319,369.4999999
313.15,5.918625001,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9320,371.9
318.15,5.925057615,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9321,374.3
323.15,5.931183616,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9322,376.5999999
328.15,5.937536205,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9323,379
333.15,5.943848693,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9324,381.3999999
338.15,5.950382102,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9325,383.9
343.15,5.95661427,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9326,386.3000001
348.15,5.962807838,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9327,388.7000001
353.15,5.969218938,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9328,391.1999999
358.15,5.975335165,7,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,9329,393.5999999
293.15,7.389563954,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9330,1619.000001
298.15,7.399398083,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9331,1634.999999
303.15,7.405495663,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9332,1645
308.15,7.412160335,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9333,1656
313.15,7.418780883,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9334,1667
318.15,7.425357887,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9335,1678
323.15,7.431299675,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9336,1688
328.15,7.437206367,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9337,1698
333.15,7.443078374,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9338,1707.999999
338.15,7.448333861,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9339,1717
343.15,7.453561872,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9340,1726.000001
348.15,7.459338895,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9341,1736
353.15,7.464509835,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9342,1745.000001
358.15,7.470224136,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9343,1755
363.15,7.475339237,110,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9344,1764.000001
313.2,5.983936281,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9345,397.0000001
318.2,5.988961417,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9346,399
323.2,5.993961427,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9347,400.9999999
328.2,5.998936562,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9348,403
333.2,6.003887067,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9349,405
338.2,6.011267174,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9350,407.9999998
343.2,6.018593214,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9351,410.9999998
348.2,6.025865974,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9352,414.0000001
353.2,6.03068526,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9353,415.9999999
358.2,6.040254711,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9354,419.9999999
363.2,6.049733455,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9355,423.9999999
368.2,6.056784013,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9356,426.9999999
373.2,6.06610809,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9357,431
378.2,6.073044534,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9358,434
383.2,6.077642243,111,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9359,435.9999998
302.86,6.486160789,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9360,656
312.83,6.450470422,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9361,632.9999999
312.83,6.49375384,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9362,661.0000001
322.79,6.502790046,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9363,667.0000001
322.81,6.463029457,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9364,641.0000001
332.76,6.504288174,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9365,668.0000003
332.78,6.475432717,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9366,649.0000002
342.73,6.510258341,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9367,672.0000003
342.76,6.487684018,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9368,656.9999997
352.7,6.517671273,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9369,677.0000001
352.72,6.502790046,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9370,667.0000001
362.67,6.527957918,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9371,684.0000003
362.68,6.520621128,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9372,679.0000003
372.64,6.538139824,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9373,691.0000002
372.64,6.538139824,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9374,691.0000002
293.15,7.037027615,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9375,1138
298.15,7.048386409,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9376,1151
303.15,7.057036982,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9377,1161
308.15,7.064759028,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9378,1170
313.15,7.072421901,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9379,1179.000001
318.15,7.07834158,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9380,1186.000001
323.15,7.084226422,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9381,1193
328.15,7.090076836,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9382,1200
333.15,7.095064377,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9383,1206
338.15,7.100851909,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9384,1213
343.15,7.107425474,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9385,1221
348.15,7.113142109,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9386,1228
353.15,7.118826249,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9387,1235
358.15,7.124478262,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9388,1241.999999
363.15,7.128495946,112,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9389,1247
293.15,7.032624261,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9390,1133
298.15,7.04053639,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9391,1142
303.15,7.046647278,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9392,1149
308.15,7.053585727,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9393,1157
313.15,7.059617628,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9394,1164
318.15,7.063903961,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9395,1168.999999
323.15,7.069874128,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9396,1175.999999
328.15,7.074963198,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9397,1182
333.15,7.080867897,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9398,1189
338.15,7.087573706,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9399,1197.000001
343.15,7.093404626,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9400,1204
348.15,7.099201744,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9401,1211.000001
353.15,7.105786129,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9402,1218.999999
358.15,7.112327445,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9403,1227
363.15,7.118826249,113,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9404,1235
293.15,7.009408933,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9405,1107
298.15,7.014814351,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9406,1113
303.15,7.019296654,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9407,1118
308.15,7.02464903,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9408,1123.999999
313.15,7.029972912,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9409,1130
318.15,7.035268599,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9410,1136
323.15,7.04053639,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9411,1142
328.15,7.045776577,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9412,1148
333.15,7.050989447,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9413,1154
338.15,7.057036982,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9414,1161
343.15,7.063048163,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9415,1168
348.15,7.069023427,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9416,1175
353.15,7.074963198,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9417,1182
358.15,7.080867897,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9418,1189
363.15,7.086737935,114,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9419,1196.000001
293.15,6.999422468,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9420,1096.000001
298.15,7.001245622,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9421,1098
303.15,7.00488199,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9422,1102
308.15,7.008505182,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9423,1106
313.15,7.01301579,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9424,1111
318.15,7.018401799,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9425,1117
323.15,7.023758955,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9426,1123
328.15,7.028201432,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9427,1128
333.15,7.033506484,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9428,1134
338.15,7.03966035,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9429,1141
343.15,7.044905117,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9430,1147
348.15,7.050989447,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9431,1154
353.15,7.055312843,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9432,1159
358.15,7.062191632,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9433,1167
363.15,7.067319849,115,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9434,1173
293.15,7.074116816,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9435,1181
298.15,7.083387848,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9436,1192
303.15,7.090076836,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9437,1200
308.15,7.097548851,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9438,1209
313.15,7.104144093,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9439,1217
318.15,7.10824414,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9440,1222
323.15,7.114769448,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9441,1230
328.15,7.121252453,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9442,1238
333.15,7.127693699,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9443,1246
338.15,7.13169851,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9444,1250.999999
343.15,7.142036575,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9445,1264
348.15,7.146772179,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9446,1269.999999
353.15,7.153833802,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9447,1279.000001
358.15,7.158513997,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9448,1285
363.15,7.167037877,116,CCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,9449,1296
293,6.259581464,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9450,523
298,6.263398263,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9451,525.0000002
303,6.267200549,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9452,527.0000002
308,6.270988432,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9453,529.0000001
313,6.278521424,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9454,532.9999999
318,6.282266747,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9455,535.0000001
323,6.28785856,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9456,537.9999999
328,6.289715571,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9457,539
333,6.295266001,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9458,541.9999998
338,6.300785795,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9459,545.0000002
343,6.304448802,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9460,546.9999998
348,6.306275287,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9461,548
353,6.309918278,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9462,549.9999999
358,6.311734809,20,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9463,550.9999999
293,6.50578406,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9464,668.9999999
298,6.502790046,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9465,667.0000001
303,6.502790046,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9466,667.0000001
308,6.504288174,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9467,668.0000003
313,6.508769137,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9468,671
318,6.51174533,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9469,673.0000002
323,6.514712691,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9470,675.0000001
328,6.516193076,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9471,676
333,6.520621128,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9472,679.0000003
338,6.522092798,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9473,679.9999999
343,6.52649486,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9474,683.0000003
348,6.529418838,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9475,684.9999998
353,6.532334292,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9476,686.9999998
358,6.535241271,2,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9477,689
293,6.642486801,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9478,766.9999997
298,6.64509097,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9479,769.0000004
303,6.650279049,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9480,773.0000003
308,6.65415252,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9481,775.9999999
313,6.66057515,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9482,781.0000001
318,6.665683718,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9483,785.0000002
323,6.66949809,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9484,788.0000001
328,6.673297968,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9485,791.0000002
333,6.679599186,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9486,796.0000001
338,6.683360946,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9487,799.0000002
343,6.688354714,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9488,803
348,6.692083743,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9489,806.0000004
353,6.695798917,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9490,809
358,6.69950034,117,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9491,811.9999999
293,6.584791392,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9492,723.9999997
298,6.597145702,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9493,733.0000001
303,6.608000625,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9494,740.9999998
308,6.617402978,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9495,748
313,6.628041376,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9496,755.9999999
318,6.639875834,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9497,765.0000001
323,6.650279049,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9498,773.0000003
328,6.658011046,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9499,779.0000001
333,6.66949809,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9500,788.0000001
338,6.678342115,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9501,795.0000003
343,6.688354714,101,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9502,803
