Normalized SMILES,logEC50,RANDOM,IL
O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F.[n+]1(C)cn(cc1)CCCC,2.681072538,147,147
S(=O)(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.c1[n+](ccn1CCCC)C,2.681072538,147,147
S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F.c1cn(CCCC)c[n+]1C,2.681072538,147,147
O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.n1(c[n+](C)cc1)CCCC,2.681072538,147,147
FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F.c1c[n+](C)cn1CCCC,2.681072538,147,147
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1n(c[n+](c1)C)CCCC,2.681072538,147,147
C(CC)Cn1c[n+](cc1)C.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,2.681072538,147,147
C[n+]1ccn(CCCC)c1.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F,2.681072538,147,147
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,3.0105946495,148,148
C(CC)Cn1c[n+](cc1)C.O=S(=O)(C(F)(F)F)[O-],3.0105946495,148,148
C[n+]1cn(cc1)CCCC.FC(S([O-])(=O)=O)(F)F,3.0105946495,148,148
C(CCn1c[n+](C)cc1)C.FC(F)(S([O-])(=O)=O)F,3.0105946495,148,148
FC(S(=O)([O-])=O)(F)F.[n+]1(cn(cc1)CCCC)C,3.0105946495,148,148
O=S([O-])(=O)C(F)(F)F.n1(CCCC)cc[n+](C)c1,3.0105946495,148,148
C(CCn1c[n+](cc1)C)C.O=S(=O)([O-])C(F)(F)F,3.0105946495,148,148
O=S([O-])(=O)C(F)(F)F.c1n(CCCC)cc[n+]1C,3.0105946495,148,148
CCCCn1c[n+](cc1)C.O=S([O-])(C(F)(F)F)=O,3.0105946495,148,148
CCCCn1c[n+](cc1)C.[O-]S(=O)(C(F)(F)F)=O,3.0105946495,148,148
CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,3.28780173,149,149
OS([O-])(=O)=O.c1n(cc[n+]1C)CCCC,3.28780173,149,149
O=S([O-])(O)=O.[n+]1(C)cn(cc1)CCCC,3.28780173,149,149
CCCCn1cc[n+](c1)C.[O-]S(O)(=O)=O,3.28780173,149,149
C(CCC)n1cc[n+](c1)C.O=S(=O)([O-])O,3.28780173,149,149
C(CCC)n1cc[n+](c1)C.[O-]S(=O)(=O)O,3.28780173,149,149
O=S(=O)(O)[O-].c1n(c[n+](C)c1)CCCC,3.28780173,149,149
CCCCn1c[n+](C)cc1.[O-]S(O)(=O)=O,3.28780173,149,149
O=S([O-])(=O)O.n1(cc[n+](c1)C)CCCC,3.28780173,149,149
OS(=O)(=O)[O-].c1[n+](C)ccn1CCCC,3.28780173,149,149
CCCCn1cc[n+](C)c1.[Br-],3.4282556305,150,150
[Br-].[n+]1(cn(CCCC)cc1)C,3.4282556305,150,150
[Br-].c1[n+](cn(c1)CCCC)C,3.4282556305,150,150
C[n+]1ccn(c1)CCCC.[Br-],3.4282556305,150,150
CCCCn1c[n+](cc1)C.[Br-],3.4282556305,150,150
C(CCC)n1cc[n+](C)c1.[Br-],3.4282556305,150,150
C(CC)Cn1cc[n+](C)c1.[Br-],3.4282556305,150,150
C(C)CCn1c[n+](C)cc1.[Br-],3.4282556305,150,150
C(C)CCn1c[n+](C)cc1.[Br-],3.4282556305,150,150
C(n1cc[n+](C)c1)CCC.[Br-],3.4282556305,150,150
CCCCn1cc[n+](C)c1.[Cl-],3.5519415135,151,151
[Cl-].c1n(CCCC)c[n+](C)c1,3.5519415135,151,151
C(CC)Cn1c[n+](C)cc1.[Cl-],3.5519415135,151,151
[Cl-].c1[n+](C)cn(c1)CCCC,3.5519415135,151,151
[Cl-].c1[n+](C)ccn1CCCC,3.5519415135,151,151
C(n1cc[n+](C)c1)CCC.[Cl-],3.5519415135,151,151
CCCCn1cc[n+](c1)C.[Cl-],3.5519415135,151,151
[Cl-].[n+]1(ccn(c1)CCCC)C,3.5519415135,151,151
C(Cn1c[n+](C)cc1)CC.[Cl-],3.5519415135,151,151
C(C)CCn1c[n+](C)cc1.[Cl-],3.5519415135,151,151
CCCCn1cc[n+](C)c1.[I-],3.4807213145,152,152
C(CC)Cn1c[n+](C)cc1.[I-],3.4807213145,152,152
[I-].c1n(CCCC)c[n+](c1)C,3.4807213145,152,152
CCCCn1cc[n+](C)c1.[I-],3.4807213145,152,152
C(C)CCn1c[n+](C)cc1.[I-],3.4807213145,152,152
[I-].c1c[n+](C)cn1CCCC,3.4807213145,152,152
C(CC)Cn1c[n+](C)cc1.[I-],3.4807213145,152,152
[I-].[n+]1(cn(cc1)CCCC)C,3.4807213145,152,152
[I-].c1n(CCCC)cc[n+]1C,3.4807213145,152,152
[I-].c1n(CCCC)c[n+](C)c1,3.4807213145,152,152
CCCCn1cc[n+](CC)c1.F[B-](F)(F)F,3.257678575,153,153
CCCCn1cc[n+](c1)CC.F[B-](F)(F)F,3.257678575,153,153
C(CCC)n1c[n+](cc1)CC.F[B-](F)(F)F,3.257678575,153,153
C(Cn1cc[n+](CC)c1)CC.F[B-](F)(F)F,3.257678575,153,153
F[B-](F)(F)F.c1n(CCCC)cc[n+]1CC,3.257678575,153,153
F[B-](F)(F)F.n1(CCCC)cc[n+](c1)CC,3.257678575,153,153
C(CCC)n1c[n+](cc1)CC.[B-](F)(F)(F)F,3.257678575,153,153
C(C)CCn1cc[n+](c1)CC.F[B-](F)(F)F,3.257678575,153,153
CCCCn1cc[n+](c1)CC.F[B-](F)(F)F,3.257678575,153,153
C(CC)Cn1cc[n+](c1)CC.F[B-](F)(F)F,3.257678575,153,153
CCCCn1cc[n+](CC)c1.O=C([O-])C(F)(F)F,3.31386722,154,154
CCCCn1c[n+](cc1)CC.[O-]C(=O)C(F)(F)F,3.31386722,154,154
C(F)(F)(C(=O)[O-])F.c1[n+](ccn1CCCC)CC,3.31386722,154,154
O=C([O-])C(F)(F)F.n1(CCCC)c[n+](cc1)CC,3.31386722,154,154
FC(F)(C([O-])=O)F.n1(cc[n+](c1)CC)CCCC,3.31386722,154,154
FC(C(=O)[O-])(F)F.[n+]1(CC)ccn(c1)CCCC,3.31386722,154,154
C(Cn1cc[n+](c1)CC)CC.FC(F)(F)C(=O)[O-],3.31386722,154,154
FC(F)(F)C(=O)[O-].[n+]1(ccn(c1)CCCC)CC,3.31386722,154,154
C(=O)([O-])C(F)(F)F.C(CCC)n1c[n+](CC)cc1,3.31386722,154,154
FC(F)(C(=O)[O-])F.[n+]1(ccn(CCCC)c1)CC,3.31386722,154,154
CCCCn1cc[n+](CC)c1.O=S(=O)([O-])C(F)(F)F,3.426511261,155,155
S([O-])(=O)(=O)C(F)(F)F.c1c[n+](cn1CCCC)CC,3.426511261,155,155
C(C)CCn1c[n+](cc1)CC.FC(S([O-])(=O)=O)(F)F,3.426511261,155,155
CC[n+]1cn(cc1)CCCC.S(C(F)(F)F)([O-])(=O)=O,3.426511261,155,155
O=S([O-])(C(F)(F)F)=O.[n+]1(ccn(c1)CCCC)CC,3.426511261,155,155
CCCCn1c[n+](CC)cc1.O=S(=O)(C(F)(F)F)[O-],3.426511261,155,155
O=S(C(F)(F)F)([O-])=O.[n+]1(CC)ccn(CCCC)c1,3.426511261,155,155
FC(S(=O)(=O)[O-])(F)F.c1c[n+](cn1CCCC)CC,3.426511261,155,155
FC(S(=O)([O-])=O)(F)F.c1cn(c[n+]1CC)CCCC,3.426511261,155,155
C(Cn1c[n+](cc1)CC)CC.[O-]S(C(F)(F)F)(=O)=O,3.426511261,155,155
CCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,3.6,156,156
Oc1ccc[n+](COCCC)c1.c12c(cccc1)S(=O)([N-]C2=O)=O,3.6,156,156
C([n+]1cc(ccc1)O)OCCC.S1(=O)([N-]C(=O)c2c1cccc2)=O,3.6,156,156
O(CCC)C[n+]1cccc(O)c1.O=S1(=O)[N-]C(c2ccccc21)=O,3.6,156,156
CCCOC[n+]1cccc(c1)O.O=S1(=O)[N-]C(=O)c2ccccc12,3.6,156,156
c1c(ccc[n+]1COCCC)O.c1c2C(=O)[N-]S(=O)(c2ccc1)=O,3.6,156,156
C([n+]1cccc(O)c1)OCCC.c12ccccc2C(=O)[N-]S1(=O)=O,3.6,156,156
c12S([N-]C(=O)c1cccc2)(=O)=O.c1[n+](COCCC)cccc1O,3.6,156,156
c1c(ccc[n+]1COCCC)O.c1cc2S([N-]C(c2cc1)=O)(=O)=O,3.6,156,156
[n+]1(cc(ccc1)O)COCCC.c1cc2c(cc1)S(=O)(=O)[N-]C2=O,3.6,156,156
CCCOC[n+]1cccc(O)c1.[Cl-],2.9,157,157
[Cl-].c1c(O)c[n+](cc1)COCCC,2.9,157,157
[Cl-].c1(O)ccc[n+](COCCC)c1,2.9,157,157
C(CC)OC[n+]1cc(O)ccc1.[Cl-],2.9,157,157
[Cl-].c1c(c[n+](cc1)COCCC)O,2.9,157,157
[Cl-].c1c(c[n+](COCCC)cc1)O,2.9,157,157
O(CCC)C[n+]1cccc(c1)O.[Cl-],2.9,157,157
CCCOC[n+]1cccc(O)c1.[Cl-],2.9,157,157
O(C[n+]1cccc(c1)O)CCC.[Cl-],2.9,157,157
[Cl-].c1(O)c[n+](ccc1)COCCC,2.9,157,157
CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.16,158,158
C(F)(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O.[N+]1(CCCCC1)(C)CCC,3.16,158,158
C1CC[N+](CCC)(CC1)C.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.16,158,158
C1CCCC[N+]1(C)CCC.FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F,3.16,158,158
C1[N+](CCCC1)(CCC)C.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.16,158,158
C1CCC[N+](C)(C1)CCC.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.16,158,158
C1[N+](CCCC1)(C)CCC.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,3.16,158,158
C1CCCC[N+]1(CCC)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,158,158
C(CC)[N+]1(C)CCCCC1.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F,3.16,158,158
C([N+]1(CCCCC1)C)CC.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O,3.16,158,158
CCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2,159,159
C(F)(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.c1[n+](CCC)cccc1,3.2,159,159
[N-](S(C(F)(F)F)(=O)=O)S(=O)(C(F)(F)F)=O.c1cccc[n+]1CCC,3.2,159,159
FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.c1cccc[n+]1CCC,3.2,159,159
C(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F.CCC[n+]1ccccc1,3.2,159,159
C(CC)[n+]1ccccc1.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.2,159,159
CCC[n+]1ccccc1.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F,3.2,159,159
FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F.c1ccc[n+](CCC)c1,3.2,159,159
C(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.c1c[n+](ccc1)CCC,3.2,159,159
FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1cccc[n+]1CCC,3.2,159,159
CCCn1cc[n+](C)c1.F[B-](F)(F)F,3.4524224300000004,160,160
F[B-](F)(F)F.[n+]1(C)ccn(CCC)c1,3.4524224300000004,160,160
C(CC)n1c[n+](cc1)C.F[B-](F)(F)F,3.4524224300000004,160,160
C(CC)n1c[n+](C)cc1.F[B-](F)(F)F,3.4524224300000004,160,160
F[B-](F)(F)F.[n+]1(cn(CCC)cc1)C,3.4524224300000004,160,160
F[B-](F)(F)F.c1n(CCC)cc[n+]1C,3.4524224300000004,160,160
CCCn1cc[n+](C)c1.F[B-](F)(F)F,3.4524224300000004,160,160
CCCn1c[n+](cc1)C.F[B-](F)(F)F,3.4524224300000004,160,160
F[B-](F)(F)F.c1n(cc[n+]1C)CCC,3.4524224300000004,160,160
C(C)Cn1c[n+](C)cc1.F[B-](F)(F)F,3.4524224300000004,160,160
CCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,3.3,161,161
CCCn1c[n+](C)cc1.F[P-](F)(F)(F)(F)F,3.3,161,161
C[n+]1cn(CCC)cc1.F[P-](F)(F)(F)(F)F,3.3,161,161
F[P-](F)(F)(F)(F)F.c1cn(c[n+]1C)CCC,3.3,161,161
F[P-](F)(F)(F)(F)F.c1[n+](cn(c1)CCC)C,3.3,161,161
F[P-](F)(F)(F)(F)F.n1(CCC)cc[n+](c1)C,3.3,161,161
CCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,3.3,161,161
F[P-](F)(F)(F)(F)F.c1n(cc[n+]1C)CCC,3.3,161,161
F[P-](F)(F)(F)(F)F.n1(CCC)cc[n+](c1)C,3.3,161,161
C(Cn1cc[n+](C)c1)C.F[P-](F)(F)(F)(F)F,3.3,161,161
CCCn1cc[n+](C)c1.[Cl-],4.6,162,162
[Cl-].c1c[n+](cn1CCC)C,4.6,162,162
CCCn1cc[n+](C)c1.[Cl-],4.6,162,162
[Cl-].c1c[n+](cn1CCC)C,4.6,162,162
[Cl-].n1(CCC)c[n+](C)cc1,4.6,162,162
C(CC)n1cc[n+](C)c1.[Cl-],4.6,162,162
[Cl-].[n+]1(ccn(c1)CCC)C,4.6,162,162
C[n+]1ccn(c1)CCC.[Cl-],4.6,162,162
[Cl-].c1c[n+](C)cn1CCC,4.6,162,162
[Cl-].c1n(c[n+](c1)C)CCC,4.6,162,162
CCCn1cc[n+](CC)c1.[Br-],3.6,163,163
[Br-].c1[n+](ccn1CCC)CC,3.6,163,163
CC[n+]1ccn(CCC)c1.[Br-],3.6,163,163
[Br-].c1cn(c[n+]1CC)CCC,3.6,163,163
C(n1c[n+](cc1)CC)CC.[Br-],3.6,163,163
[Br-].c1[n+](cn(c1)CCC)CC,3.6,163,163
[Br-].n1(c[n+](cc1)CC)CCC,3.6,163,163
CCCn1c[n+](CC)cc1.[Br-],3.6,163,163
[Br-].c1cn(c[n+]1CC)CCC,3.6,163,163
[Br-].[n+]1(ccn(CCC)c1)CC,3.6,163,163
CCOC(=O)C[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.53,164,164
C(F)(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.O=C(OCC)C[N+](C)(CC)C,3.53,164,164
CCOC(=O)C[N+](C)(C)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,3.53,164,164
C([N+](C)(CC(=O)OCC)C)C.FC(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F,3.53,164,164
C(F)(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.C[N+](C)(CC(=O)OCC)CC,3.53,164,164
C(OC(C[N+](CC)(C)C)=O)C.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,3.53,164,164
FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O.O=C(C[N+](CC)(C)C)OCC,3.53,164,164
CC[N+](C)(CC(=O)OCC)C.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,3.53,164,164
CCOC(=O)C[N+](C)(CC)C.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O,3.53,164,164
O(C(C[N+](C)(CC)C)=O)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,3.53,164,164
CCOC(=O)C[N+](C)(C)CC.[Br-],3.85,165,165
C(C[N+](C)(C)CC)(OCC)=O.[Br-],3.85,165,165
CC[N+](C)(CC(=O)OCC)C.[Br-],3.85,165,165
[Br-].[N+](CC)(CC(=O)OCC)(C)C,3.85,165,165
C([N+](C)(CC)C)C(OCC)=O.[Br-],3.85,165,165
O=C(OCC)C[N+](C)(C)CC.[Br-],3.85,165,165
C[N+](C)(CC)CC(=O)OCC.[Br-],3.85,165,165
CC[N+](CC(=O)OCC)(C)C.[Br-],3.85,165,165
C[N+](CC)(CC(=O)OCC)C.[Br-],3.85,165,165
CCOC(C[N+](C)(CC)C)=O.[Br-],3.85,165,165
CCOC(=O)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.592176757,166,166
C(C[N+]1(C)CCCC1)(OCC)=O.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.592176757,166,166
C(C[N+]1(CCCC1)C)(=O)OCC.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O,3.592176757,166,166
FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F.[N+]1(CC(=O)OCC)(CCCC1)C,3.592176757,166,166
C1[N+](CC(=O)OCC)(CCC1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O,3.592176757,166,166
C1[N+](CCC1)(CC(=O)OCC)C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,3.592176757,166,166
FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F.[N+]1(CC(=O)OCC)(CCCC1)C,3.592176757,166,166
C1C[N+](CC(OCC)=O)(C)CC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,3.592176757,166,166
C(C(OCC)=O)[N+]1(CCCC1)C.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F,3.592176757,166,166
C1CC[N+](C)(CC(=O)OCC)C1.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F,3.592176757,166,166
CCOC(=O)C[N+]1(C)CCCC1.[Br-],3.844477176,167,167
C1CC[N+](CC(OCC)=O)(C)C1.[Br-],3.844477176,167,167
C1CCC[N+]1(CC(OCC)=O)C.[Br-],3.844477176,167,167
C1C[N+](C)(CC1)CC(OCC)=O.[Br-],3.844477176,167,167
C(C(OCC)=O)[N+]1(C)CCCC1.[Br-],3.844477176,167,167
C1C[N+](C)(CC1)CC(OCC)=O.[Br-],3.844477176,167,167
C[N+]1(CC(=O)OCC)CCCC1.[Br-],3.844477176,167,167
C(C(=O)OCC)[N+]1(C)CCCC1.[Br-],3.844477176,167,167
O=C(C[N+]1(C)CCCC1)OCC.[Br-],3.844477176,167,167
CCOC(C[N+]1(CCCC1)C)=O.[Br-],3.844477176,167,167
CCOCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.27,168,168
C(COCC)[N+](C)(C)CC.C(F)(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O,3.27,168,168
C(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)(F)F.CC[N+](C)(CCOCC)C,3.27,168,168
C(F)(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.C[N+](CCOCC)(C)CC,3.27,168,168
C(C)OCC[N+](C)(CC)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.27,168,168
C(COCC)[N+](CC)(C)C.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.27,168,168
C(C[N+](C)(C)CC)OCC.S(=O)(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,3.27,168,168
C(COCC)[N+](C)(C)CC.C(F)(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F,3.27,168,168
CCOCC[N+](C)(C)CC.S(C(F)(F)F)(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.27,168,168
CC[N+](C)(CCOCC)C.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.27,168,168
CCOCC[N+](C)(C)CC.[Cl-],4.6,169,169
C[N+](CCOCC)(CC)C.[Cl-],4.6,169,169
O(CC[N+](CC)(C)C)CC.[Cl-],4.6,169,169
C(COCC)[N+](C)(C)CC.[Cl-],4.6,169,169
C(OCC[N+](C)(C)CC)C.[Cl-],4.6,169,169
CCOCC[N+](CC)(C)C.[Cl-],4.6,169,169
C([N+](C)(CC)C)COCC.[Cl-],4.6,169,169
CC[N+](CCOCC)(C)C.[Cl-],4.6,169,169
CCOCC[N+](CC)(C)C.[Cl-],4.6,169,169
CCOCC[N+](CC)(C)C.[Cl-],4.6,169,169
CCOCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2,170,170
CCOCC[N+]1(C)CCCC1.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,3.2,170,170
CCOCC[N+]1(CCCC1)C.FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.2,170,170
C1C[N+](CCOCC)(CC1)C.FC(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)(F)F,3.2,170,170
O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.[N+]1(CCOCC)(CCCC1)C,3.2,170,170
O(CC)CC[N+]1(C)CCCC1.O=S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)=O,3.2,170,170
C1CC[N+](C)(CCOCC)C1.[N-](S(=O)(=O)C(F)(F)F)S(C(F)(F)F)(=O)=O,3.2,170,170
CCOCC[N+]1(C)CCCC1.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,3.2,170,170
C(C)OCC[N+]1(CCCC1)C.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,3.2,170,170
C1CC[N+](CCOCC)(C)C1.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,3.2,170,170
CCOCC[N+]1(C)CCCC1.[Br-],4.6,171,171
[Br-].[N+]1(CCOCC)(C)CCCC1,4.6,171,171
[Br-].[N+]1(C)(CCCC1)CCOCC,4.6,171,171
C1C[N+](CC1)(C)CCOCC.[Br-],4.6,171,171
C1CC[N+](CCOCC)(C)C1.[Br-],4.6,171,171
C1C[N+](C)(CCOCC)CC1.[Br-],4.6,171,171
C(C[N+]1(C)CCCC1)OCC.[Br-],4.6,171,171
C1CC[N+](CCOCC)(C)C1.[Br-],4.6,171,171
C([N+]1(CCCC1)C)COCC.[Br-],4.6,171,171
C1CC[N+](C1)(CCOCC)C.[Br-],4.6,171,171
CCOCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.34,172,172
O(CC)CC[N+]1(C)CCCCC1.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O,3.34,172,172
O(CC[N+]1(C)CCCCC1)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.34,172,172
C(OCC)C[N+]1(CCCCC1)C.O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,3.34,172,172
C(F)(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.O(CC[N+]1(C)CCCCC1)CC,3.34,172,172
O=S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)=O.[N+]1(CCOCC)(CCCCC1)C,3.34,172,172
C[N+]1(CCOCC)CCCCC1.S(C(F)(F)F)([N-]S(=O)(=O)C(F)(F)F)(=O)=O,3.34,172,172
C(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)(F)F.C1[N+](CCOCC)(CCCC1)C,3.34,172,172
C1CCCC[N+]1(C)CCOCC.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F,3.34,172,172
C1CCC[N+](C)(CCOCC)C1.FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O,3.34,172,172
CCOCC[N+]1(C)CCCCC1.[Br-],4.31,173,173
C1CCCC[N+]1(C)CCOCC.[Br-],4.31,173,173
C1CCC[N+](CCOCC)(C1)C.[Br-],4.31,173,173
O(CC[N+]1(C)CCCCC1)CC.[Br-],4.31,173,173
C([N+]1(CCCCC1)C)COCC.[Br-],4.31,173,173
C(C)OCC[N+]1(CCCCC1)C.[Br-],4.31,173,173
C1[N+](CCOCC)(CCCC1)C.[Br-],4.31,173,173
O(CC[N+]1(CCCCC1)C)CC.[Br-],4.31,173,173
C(OCC[N+]1(C)CCCCC1)C.[Br-],4.31,173,173
[Br-].[N+]1(C)(CCOCC)CCCCC1,4.31,173,173
CCOCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.69,174,174
CCOCC[N+]1(C)CCOCC1.FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F,3.69,174,174
O1CC[N+](CCOCC)(C)CC1.S(C(F)(F)F)(=O)(=O)[N-]S(C(F)(F)F)(=O)=O,3.69,174,174
C1OCC[N+](C)(CCOCC)C1.O=S(=O)(C(F)(F)F)[N-]S(=O)(C(F)(F)F)=O,3.69,174,174
FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F.O1CC[N+](C)(CC1)CCOCC,3.69,174,174
C[N+]1(CCOCC1)CCOCC.FC(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O,3.69,174,174
C[N+]1(CCOCC1)CCOCC.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,3.69,174,174
C1OCC[N+](C)(C1)CCOCC.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,3.69,174,174
FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.[N+]1(CCOCC)(CCOCC1)C,3.69,174,174
C(C)OCC[N+]1(CCOCC1)C.S(=O)(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,3.69,174,174
CCOCC[N+]1(C)CCOCC1.[Br-],4.6,175,175
C([N+]1(CCOCC1)C)COCC.[Br-],4.6,175,175
C1C[N+](CCOCC)(CCO1)C.[Br-],4.6,175,175
C(OCC)C[N+]1(C)CCOCC1.[Br-],4.6,175,175
C1C[N+](C)(CCO1)CCOCC.[Br-],4.6,175,175
C(COCC)[N+]1(C)CCOCC1.[Br-],4.6,175,175
C(COCC)[N+]1(CCOCC1)C.[Br-],4.6,175,175
O(CC)CC[N+]1(CCOCC1)C.[Br-],4.6,175,175
C(C)OCC[N+]1(C)CCOCC1.[Br-],4.6,175,175
C1[N+](C)(CCOCC)CCOC1.[Br-],4.6,175,175
CCOCC[NH+](C)C.[Cl-],4.6,176,176
C[NH+](C)CCOCC.[Cl-],4.6,176,176
C[NH+](C)CCOCC.[Cl-],4.6,176,176
C(C)OCC[NH+](C)C.[Cl-],4.6,176,176
C(C[NH+](C)C)OCC.[Cl-],4.6,176,176
C(C)OCC[NH+](C)C.[Cl-],4.6,176,176
C[NH+](C)CCOCC.[Cl-],4.6,176,176
C(OCC)C[NH+](C)C.[Cl-],4.6,176,176
C[NH+](CCOCC)C.[Cl-],4.6,176,176
C[NH+](C)CCOCC.[Cl-],4.6,176,176
