IL SMILES,x_CO2,T/K,P/bar,Normalized SMILES,RANDOM,IL,ln(x_CO2)
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,371.34,114.09,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3514,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,346.69,113.2,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3515,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,353.15,110.53,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3516,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,383.15,108.9,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3517,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,423.15,108.86,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3518,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,351.67,107.9,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3519,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,420.76,106.83,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3520,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,381.26,106.81,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3521,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,343.15,106.37,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3522,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,341.76,103.75,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3523,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,363.15,102.58,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3524,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,413.15,100.47,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3525,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,361.52,100.35,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3526,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,410.85,98.63,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3527,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,373.15,97.08,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3528,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,371.4,95.01,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3529,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,336.88,94.8,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3530,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,343.15,93.97,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3531,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,403.15,92.12,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3532,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,341.78,91.8,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3533,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,400.96,90.28,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3534,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,353.15,89.11,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3535,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,333.15,88.48,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3536,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,453.15,87.8,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3537,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,351.65,87.15,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3538,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,450.49,86.48,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3539,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,331.88,86.34,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3540,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,363.15,85.69,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3541,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,393.15,83.87,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3542,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,361.55,83.86,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3543,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,443.15,82.63,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3544,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,391.08,82.08,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3545,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,440.58,81.23,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3546,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,333.15,78.83,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3547,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,326.93,78.39,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3548,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,433.15,77.33,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3549,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,331.89,76.99,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3550,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,343.15,76.47,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3551,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,430.69,75.88,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3552,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,383.15,75.77,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3553,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,353.15,74.82,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3554,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,341.74,74.74,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3555,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,381.22,74.18,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3556,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,351.69,73.21,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3557,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,323.15,72.68,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3558,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,423.15,71.95,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3559,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,322.01,71.03,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3560,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,420.8,70.78,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3561,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,373.15,67.87,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3562,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,413.15,66.54,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3563,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,371.43,66.53,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3564,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,410.85,65.38,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3565,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,323.15,65.29,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3566,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,333.15,64.78,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3567,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,343.15,64.57,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3568,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,317.04,64.18,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3569,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,322,63.94,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3570,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,331.86,63.34,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3571,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,341.77,63.21,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3572,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,403.15,61.13,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3573,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,363.15,60.23,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3574,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,400.97,60.08,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3575,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,313.15,59.16,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3576,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,361.55,59.08,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3577,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.593,312.14,57.89,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3578,36,-0.52256088
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,393.15,55.77,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3579,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,453.15,55.09,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3580,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,333.15,55.06,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3581,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,391.09,54.63,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3582,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,323.15,54.21,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3583,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,450.48,54.18,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3584,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,331.89,54.01,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3585,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,313.15,53.54,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3586,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,321.98,53.09,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3587,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,353.15,52.92,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3588,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.57,312.16,52.44,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3589,36,-0.562118918
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,351.65,51.88,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3590,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,443.15,51.61,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3591,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,440.63,50.78,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3592,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,383.15,50.49,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3593,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,381.25,49.37,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3594,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,433.15,48.15,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3595,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,430.71,47.23,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3596,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,323.15,46.37,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3597,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,343.15,45.97,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3598,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,322,45.41,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3599,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,373.15,45.34,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3600,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,341.77,45.18,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3601,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,313.15,44.9,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3602,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,423.15,44.71,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3603,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,371.36,44.37,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3604,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.519,312.11,43.99,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3605,36,-0.655851396
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,420.8,43.83,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3606,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,413.15,41.32,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3607,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,410.89,40.53,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3608,36,-1.551169004
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,363.15,40.36,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3609,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.303,361.54,39.52,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3610,36,-1.194022473
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,333.15,39.44,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3611,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.479,313.15,38.61,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3612,36,-0.736054682
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.392,331.88,38.48,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3613,36,-0.936493439
C(C)[N+]1=CN(C=C1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,0.212,403.15,37.99,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3614,36,-1.551169004
