IL,IL SMILES,T/K,d_kg m-3,P/bar,Normalized SMILES,RANDOM
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.15,1121.16,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14213
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,353.15,1107.92,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14214
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,373.15,1094.51,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14215
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1155.97,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14216
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1156.84,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14217
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1157.76,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14218
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1158.69,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14219
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1159.61,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14220
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1160.53,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14221
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1161.43,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14222
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1162.34,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14223
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1165.02,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14224
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1169.4,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14225
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1173.6,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14226
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1177.7,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14227
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.15,1181.65,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14228
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1152.44,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14229
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1153.37,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14230
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1154.32,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14231
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1155.11,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14232
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1156.19,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14233
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1157.11,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14234
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1158.05,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14235
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1158.97,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14236
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1161.68,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14237
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1166.05,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14238
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1170.31,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14239
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1174.45,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14240
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.15,1178.4,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14241
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1148.92,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14242
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1149.88,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14243
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1150.84,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14244
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1151.81,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14245
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1152.76,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14246
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1153.7,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14247
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1154.65,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14248
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1155.57,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14249
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1158.32,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14250
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1162.74,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14251
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1167.02,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14252
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1171.16,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14253
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.15,1175.18,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14254
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1145.47,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14255
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1146.39,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14256
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1147.43,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14257
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1148.36,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14258
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1149.29,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14259
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1150.27,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14260
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1151.22,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14261
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1152.19,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14262
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1154.94,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14263
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1159.42,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14264
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1163.75,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14265
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1167.96,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14266
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.15,1172.02,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14267
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1141.99,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14268
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1142.93,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14269
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1143.92,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14270
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1144.93,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14271
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1145.93,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14272
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1146.85,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14273
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1147.82,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14274
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1148.83,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14275
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1151.57,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14276
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1156.18,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14277
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1160.55,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14278
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1164.76,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14279
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.15,1168.87,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14280
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1138.53,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14281
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1139.5,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14282
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1140.49,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14283
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1141.48,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14284
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1142.48,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14285
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1143.45,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14286
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1144.45,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14287
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1145.41,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14288
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1148.24,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14289
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1152.83,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14290
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1157.26,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14291
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1161.57,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14292
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1165.72,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14293
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1135.1,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14294
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1136.08,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14295
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1137.11,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14296
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1138.14,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14297
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1139.15,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14298
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1140.14,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14299
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1141.13,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14300
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1142.09,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14301
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1144.98,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14302
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1149.62,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14303
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1154.1,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14304
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1158.44,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14305
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1162.62,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14306
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1131.72,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14307
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1132.7,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14308
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1133.74,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14309
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1134.77,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14310
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1135.78,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14311
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1136.79,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14312
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1137.78,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14313
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1138.79,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14314
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1141.71,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14315
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1146.4,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14316
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1150.92,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14317
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1155.3,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14318
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1159.5,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14319
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1128.3,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14320
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1129.31,20,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14321
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1130.36,40,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14322
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1131.4,60,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14323
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1132.43,80,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14324
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1133.45,100,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14325
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1134.46,120,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14326
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1135.46,140,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14327
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1138.4,200,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14328
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1143.16,300,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14329
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1147.2,400,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14330
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1152.14,500,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14331
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1156.42,600,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14332
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.1,1142.2,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14333
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.1,1138.8,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14334
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.1,1135.4,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14335
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.1,1131.9,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14336
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.1,1128.5,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14337
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,328.1,1125.2,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14338
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.1,1121.8,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14339
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.1,1148.81,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14340
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.1,1145.29,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14341
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.1,1141.85,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14342
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.1,1135.04,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14343
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.1,1128.24,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14344
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.1,1121.48,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14345
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,343.1,1114.75,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14346
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,353.1,1108.05,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14347
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,293.1,1147.5,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14348
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,298.1,1144.1,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14349
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,303.1,1140.6,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14350
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.1,1137.2,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14351
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.1,1133.7,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14352
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.1,1130.3,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14353
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.1,1127.0,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14354
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,328.1,1123.6,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14355
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.1,1120.2,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14356
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,338.1,1116.8,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14357
847,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,343.1,1113.4,1,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,14358
848,CCCCCC[n+]1ccn(C)c1.[Br-],288.7,1235.51,1,CCCCCC[n+]1ccn(C)c1.[Br-],14359
848,CCCCCC[n+]1ccn(C)c1.[Br-],293.91,1231.69,1,CCCCCC[n+]1ccn(C)c1.[Br-],14360
848,CCCCCC[n+]1ccn(C)c1.[Br-],298.52,1228.13,1,CCCCCC[n+]1ccn(C)c1.[Br-],14361
848,CCCCCC[n+]1ccn(C)c1.[Br-],303.43,1224.72,1,CCCCCC[n+]1ccn(C)c1.[Br-],14362
848,CCCCCC[n+]1ccn(C)c1.[Br-],308.13,1220.87,1,CCCCCC[n+]1ccn(C)c1.[Br-],14363
848,CCCCCC[n+]1ccn(C)c1.[Br-],313.41,1216.98,1,CCCCCC[n+]1ccn(C)c1.[Br-],14364
848,CCCCCC[n+]1ccn(C)c1.[Br-],318.19,1213.32,1,CCCCCC[n+]1ccn(C)c1.[Br-],14365
848,CCCCCC[n+]1ccn(C)c1.[Br-],323.33,1209.5,1,CCCCCC[n+]1ccn(C)c1.[Br-],14366
848,CCCCCC[n+]1ccn(C)c1.[Br-],328.2,1205.7,1,CCCCCC[n+]1ccn(C)c1.[Br-],14367
848,CCCCCC[n+]1ccn(C)c1.[Br-],333.8,1201.57,1,CCCCCC[n+]1ccn(C)c1.[Br-],14368
848,CCCCCC[n+]1ccn(C)c1.[Br-],338.04,1198.15,1,CCCCCC[n+]1ccn(C)c1.[Br-],14369
848,CCCCCC[n+]1ccn(C)c1.[Br-],343.07,1195.21,1,CCCCCC[n+]1ccn(C)c1.[Br-],14370
848,CCCCCC[n+]1ccn(C)c1.[Br-],348.64,1191.41,1,CCCCCC[n+]1ccn(C)c1.[Br-],14371
848,CCCCCC[n+]1ccn(C)c1.[Br-],352.79,1188.62,1,CCCCCC[n+]1ccn(C)c1.[Br-],14372
848,CCCCCC[n+]1ccn(C)c1.[Br-],358.28,1185.22,1,CCCCCC[n+]1ccn(C)c1.[Br-],14373
848,CCCCCC[n+]1ccn(C)c1.[Br-],360.63,1183.34,1,CCCCCC[n+]1ccn(C)c1.[Br-],14374
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1034.2,100,CCCCCC[n+]1ccn(C)c1.[Cl-],14375
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1038.2,200,CCCCCC[n+]1ccn(C)c1.[Cl-],14376
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1041.9,300,CCCCCC[n+]1ccn(C)c1.[Cl-],14377
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1045.5,400,CCCCCC[n+]1ccn(C)c1.[Cl-],14378
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1049.0,500,CCCCCC[n+]1ccn(C)c1.[Cl-],14379
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1052.4,600,CCCCCC[n+]1ccn(C)c1.[Cl-],14380
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1055.7,700,CCCCCC[n+]1ccn(C)c1.[Cl-],14381
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1058.9,800,CCCCCC[n+]1ccn(C)c1.[Cl-],14382
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1061.9,900,CCCCCC[n+]1ccn(C)c1.[Cl-],14383
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1065.1,1000,CCCCCC[n+]1ccn(C)c1.[Cl-],14384
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1067.9,1100,CCCCCC[n+]1ccn(C)c1.[Cl-],14385
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1070.9,1200,CCCCCC[n+]1ccn(C)c1.[Cl-],14386
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1073.6,1300,CCCCCC[n+]1ccn(C)c1.[Cl-],14387
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1076.5,1400,CCCCCC[n+]1ccn(C)c1.[Cl-],14388
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1079.1,1500,CCCCCC[n+]1ccn(C)c1.[Cl-],14389
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1081.7,1600,CCCCCC[n+]1ccn(C)c1.[Cl-],14390
849,CCCCCC[n+]1ccn(C)c1.[Cl-],311.5,1084.5,1700,CCCCCC[n+]1ccn(C)c1.[Cl-],14391
