Td/K,IL,Normalized SMILES
579,1622,FC(C(F)(F)[B-](F)(F)F)(F)F.c1cn(C)c[n+]1CCCCCC
579,1622,[B-](F)(F)(F)C(F)(F)C(F)(F)F.n1(cc[n+](CCCCCC)c1)C
579,1622,C(C[n+]1ccn(c1)C)CCCC.FC([B-](F)(F)F)(F)C(F)(F)F
579,1622,C(CCCC)C[n+]1cn(cc1)C.FC(F)([B-](F)(F)F)C(F)(F)F
470,1623,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)F
470,1623,FC([B-](F)(F)F)(F)F.c1n(C)c[n+](c1)CCCCCC
470,1623,C(CCCC[n+]1cn(cc1)C)C.FC(F)(F)[B-](F)(F)F
470,1623,FC(F)([B-](F)(F)F)F.c1[n+](cn(C)c1)CCCCCC
470,1623,C([n+]1cn(cc1)C)CCCCC.FC([B-](F)(F)F)(F)F
470,1623,C(CCC[n+]1ccn(c1)C)CC.[B-](F)(F)(F)C(F)(F)F
470,1623,F[B-](C(F)(F)F)(F)F.c1c[n+](CCCCCC)cn1C
470,1623,C([B-](F)(F)F)(F)(F)F.CCCCCC[n+]1ccn(c1)C
470,1623,C(CCCCC)[n+]1cn(cc1)C.F[B-](F)(C(F)(F)F)F
470,1623,Cn1cc[n+](CCCCCC)c1.FC([B-](F)(F)F)(F)F
563,1624,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
563,1624,FC(F)(C(F)(F)F)[P-](F)(F)(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)F.c1[n+](CCCCCC)cn(C)c1
563,1624,C(CCCCC)[n+]1ccn(c1)C.FC(F)(F)C([P-](F)(F)(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)F)(F)F
563,1624,FC(C(F)([P-](C(F)(F)C(F)(F)F)(F)(C(C(F)(F)F)(F)F)(F)F)F)(F)F.c1[n+](cn(C)c1)CCCCCC
563,1624,Cn1c[n+](cc1)CCCCCC.FC(C(F)(F)[P-](C(C(F)(F)F)(F)F)(F)(F)(C(C(F)(F)F)(F)F)F)(F)F
563,1624,FC(F)(C(F)(F)[P-](F)(F)(C(F)(C(F)(F)F)F)(F)C(F)(F)C(F)(F)F)F.n1(C)c[n+](CCCCCC)cc1
563,1624,Cn1c[n+](CCCCCC)cc1.FC(F)(F)C(F)(F)[P-](C(F)(C(F)(F)F)F)(F)(F)(F)C(C(F)(F)F)(F)F
563,1624,C(F)(C(F)([P-](C(F)(C(F)(F)F)F)(C(F)(C(F)(F)F)F)(F)(F)F)F)(F)F.c1n(C)c[n+](c1)CCCCCC
563,1624,C(C[n+]1ccn(c1)C)CCCC.FC(F)(F)C(F)([P-](F)(C(C(F)(F)F)(F)F)(F)(F)C(F)(C(F)(F)F)F)F
563,1624,C(F)(F)(C(F)(F)F)[P-](F)(F)(C(F)(F)C(F)(F)F)(F)C(C(F)(F)F)(F)F.c1[n+](cn(c1)C)CCCCCC
543,1625,CCCCCC[n+]1ccn(C)c1.O=C([O-])c1ccccc1
543,1625,CCCCCC[n+]1ccn(C)c1.O=C([O-])c1ccccc1
543,1625,[O-]C(=O)c1ccccc1.n1(cc[n+](c1)CCCCCC)C
543,1625,[n+]1(CCCCCC)ccn(C)c1.c1c(cccc1)C([O-])=O
543,1625,Cn1cc[n+](CCCCCC)c1.c1ccc(C(=O)[O-])cc1
543,1625,C([O-])(=O)c1ccccc1.n1(C)cc[n+](c1)CCCCCC
543,1625,[O-]C(=O)c1ccccc1.[n+]1(CCCCCC)ccn(C)c1
543,1625,C([n+]1ccn(C)c1)CCCCC.c1(C(=O)[O-])ccccc1
543,1625,C(CCCC)C[n+]1ccn(C)c1.c1(C(=O)[O-])ccccc1
543,1625,CCCCCC[n+]1cn(C)cc1.c1ccccc1C([O-])=O
523,1626,Cn1cc[n+](Cc2ccccc2)c1.O=S(=O)([O-])c1ccc2c(c1)OCCOCCOCCOCCO2
523,1626,c12c(OCCOCCOCCOCCO2)cc(S(=O)(=O)[O-])cc1.c1cn(c[n+]1Cc1ccccc1)C
523,1626,C1COc2c(cc(cc2)S(=O)([O-])=O)OCCOCCOCCO1.c1ccc(cc1)C[n+]1ccn(C)c1
523,1626,c1(C[n+]2ccn(C)c2)ccccc1.c1c2OCCOCCOCCOCCOc2ccc1S([O-])(=O)=O
523,1626,C(c1ccccc1)[n+]1cn(C)cc1.O1CCOCCOc2c(ccc(c2)S([O-])(=O)=O)OCCOCC1
523,1626,C(c1ccccc1)[n+]1ccn(c1)C.C1COCCOCCOc2c(OCCO1)cc(S(=O)([O-])=O)cc2
523,1626,O1CCOc2c(OCCOCCOCC1)ccc(c2)S(=O)([O-])=O.[n+]1(cn(cc1)C)Cc1ccccc1
523,1626,O=S(c1cc2OCCOCCOCCOCCOc2cc1)([O-])=O.c1ccccc1C[n+]1cn(cc1)C
523,1626,O1CCOCCOCCOc2ccc(cc2OCC1)S(=O)(=O)[O-].c1c[n+](cn1C)Cc1ccccc1
523,1626,O1c2ccc(S(=O)([O-])=O)cc2OCCOCCOCCOCC1.c1c[n+](cn1C)Cc1ccccc1
516,1627,CCCCCCCC[n+]1ccn(C)c1.[Cl-]
516,1627,C(CCCCC)CC[n+]1cn(cc1)C.[Cl-]
516,1627,[Cl-].c1n(cc[n+]1CCCCCCCC)C
516,1627,[Cl-].n1(C)c[n+](CCCCCCCC)cc1
516,1627,[Cl-].c1[n+](cn(C)c1)CCCCCCCC
516,1627,[Cl-].n1(C)cc[n+](c1)CCCCCCCC
516,1627,[Cl-].c1n(C)c[n+](CCCCCCCC)c1
516,1627,[Cl-].c1[n+](CCCCCCCC)cn(c1)C
516,1627,[Cl-].c1[n+](CCCCCCCC)ccn1C
516,1627,[Cl-].[n+]1(CCCCCCCC)ccn(C)c1
633,1628,CCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F
633,1628,C(CCCCC)CC[n+]1cn(C)cc1.F[B-](F)(F)F
633,1628,F[B-](F)(F)F.c1[n+](ccn1C)CCCCCCCC
633,1628,C(CCC[n+]1ccn(c1)C)CCCC.F[B-](F)(F)F
633,1628,Cn1cc[n+](c1)CCCCCCCC.F[B-](F)(F)F
633,1628,C(CC)CCCCC[n+]1ccn(C)c1.F[B-](F)(F)F
633,1628,F[B-](F)(F)F.c1[n+](CCCCCCCC)cn(c1)C
633,1628,F[B-](F)(F)F.c1cn(c[n+]1CCCCCCCC)C
633,1628,[B-](F)(F)(F)F.n1(C)c[n+](cc1)CCCCCCCC
633,1628,F[B-](F)(F)F.n1(cc[n+](CCCCCCCC)c1)C
521,1629,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])c1ccc2c(c1)OCCOCCOCCOCCO2
521,1629,C(CC[n+]1ccn(C)c1)CCCCC.C1OCCOCCOc2c(OCCOC1)ccc(S([O-])(=O)=O)c2
521,1629,c1cc2c(OCCOCCOCCOCCO2)cc1S(=O)([O-])=O.n1(C)c[n+](CCCCCCCC)cc1
521,1629,C(CCCCC)CC[n+]1cn(C)cc1.O1CCOCCOCCOc2c(OCC1)cc(cc2)S(=O)(=O)[O-]
521,1629,C(CCCCCCC)[n+]1cn(C)cc1.c1(cc2c(OCCOCCOCCOCCO2)cc1)S([O-])(=O)=O
521,1629,C(CCCCC[n+]1ccn(C)c1)CC.C1COc2c(OCCOCCOCCO1)cc(S(=O)([O-])=O)cc2
521,1629,Cn1c[n+](cc1)CCCCCCCC.O1CCOCCOCCOCCOc2ccc(cc12)S(=O)([O-])=O
521,1629,C(CCCC[n+]1cn(cc1)C)CCC.O1CCOCCOc2ccc(cc2OCCOCC1)S(=O)([O-])=O
521,1629,C(CCCCC[n+]1ccn(c1)C)CC.C1OCCOc2c(ccc(c2)S(=O)(=O)[O-])OCCOCCOC1
521,1629,O=S([O-])(=O)c1ccc2c(c1)OCCOCCOCCOCCO2.c1cn(C)c[n+]1CCCCCCCC
649,1630,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
649,1630,C(CCCC[n+]1cn(C)cc1)CCC.[P-](F)(F)(F)(F)(F)F
649,1630,F[P-](F)(F)(F)(F)F.c1cn(c[n+]1CCCCCCCC)C
649,1630,C(CCCCC[n+]1ccn(C)c1)CC.F[P-](F)(F)(F)(F)F
649,1630,F[P-](F)(F)(F)(F)F.c1n(C)c[n+](c1)CCCCCCCC
649,1630,F[P-](F)(F)(F)(F)F.[n+]1(CCCCCCCC)ccn(C)c1
649,1630,C(CC[n+]1cn(C)cc1)CCCCC.F[P-](F)(F)(F)(F)F
649,1630,F[P-](F)(F)(F)(F)F.c1n(cc[n+]1CCCCCCCC)C
649,1630,F[P-](F)(F)(F)(F)F.c1cn(c[n+]1CCCCCCCC)C
649,1630,F[P-](F)(F)(F)(F)F.n1(C)cc[n+](c1)CCCCCCCC
543,1631,CCCCCCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
543,1631,C(CCCCC)CCCC[n+]1cn(cc1)C.[N-](C#N)C#N
543,1631,C([N-]C#N)#N.[n+]1(cn(C)cc1)CCCCCCCCCC
543,1631,C([N-]C#N)#N.[n+]1(cn(cc1)C)CCCCCCCCCC
543,1631,C(CC)CCCCCCC[n+]1ccn(c1)C.C([N-]C#N)#N
543,1631,C(CCCCCCC[n+]1ccn(C)c1)CC.[N-](C#N)C#N
543,1631,C(#N)[N-]C#N.c1c[n+](cn1C)CCCCCCCCCC
543,1631,C(CCCCCC)CCC[n+]1cn(C)cc1.[N-](C#N)C#N
543,1631,C(#N)[N-]C#N.C(CCCCCCCC[n+]1cn(C)cc1)C
543,1631,C(CCCCCCCCC)[n+]1cn(cc1)C.N#C[N-]C#N
524,1632,CCCCCCCCCC[n+]1ccn(C)c1.O=C1[N-]S(=O)(=O)c2ccccc21
524,1632,[N-]1C(c2c(cccc2)S1(=O)=O)=O.n1(c[n+](cc1)CCCCCCCCCC)C
524,1632,C(C[n+]1ccn(c1)C)CCCCCCCC.C1(c2ccccc2S(=O)([N-]1)=O)=O
524,1632,Cn1c[n+](cc1)CCCCCCCCCC.c1cc2c(C(=O)[N-]S2(=O)=O)cc1
524,1632,C(CCC)CCCCCC[n+]1ccn(C)c1.O=C1[N-]S(=O)(c2ccccc12)=O
524,1632,O=S1(c2c(C([N-]1)=O)cccc2)=O.[n+]1(ccn(C)c1)CCCCCCCCCC
524,1632,Cn1cc[n+](c1)CCCCCCCCCC.O=S1(c2c(C([N-]1)=O)cccc2)=O
524,1632,CCCCCCCCCC[n+]1ccn(c1)C.c1ccc2c(S(=O)(=O)[N-]C2=O)c1
524,1632,c12ccccc1S(=O)(=O)[N-]C2=O.n1(C)c[n+](CCCCCCCCCC)cc1
524,1632,[n+]1(cn(cc1)C)CCCCCCCCCC.c1cc2c(cc1)S(=O)([N-]C2=O)=O
551,1633,CCCCCCCCCC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1
551,1633,C([n+]1cn(cc1)C)CCCCCCCCC.[O-]S(=O)(=O)c1ccc(C)cc1
551,1633,C(CCC[n+]1ccn(C)c1)CCCCCC.c1(ccc(C)cc1)S(=O)([O-])=O
551,1633,[n+]1(ccn(C)c1)CCCCCCCCCC.c1cc(ccc1C)S(=O)(=O)[O-]
551,1633,C(CC)CCCCCCC[n+]1cn(cc1)C.[O-]S(=O)(c1ccc(cc1)C)=O
551,1633,C(CCCCC[n+]1cn(cc1)C)CCCC.O=S([O-])(=O)c1ccc(cc1)C
551,1633,C(CC)CCCCCCC[n+]1ccn(c1)C.S([O-])(=O)(=O)c1ccc(cc1)C
551,1633,C(CCCCC[n+]1cn(C)cc1)CCCC.O=S([O-])(=O)c1ccc(C)cc1
551,1633,C(CCCCCCC[n+]1ccn(C)c1)CC.c1(ccc(cc1)C)S(=O)([O-])=O
551,1633,C(CCCCC)CCCC[n+]1cn(C)cc1.c1cc(C)ccc1S([O-])(=O)=O
473,1634,CCCCCCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F
473,1634,C(=O)(C(F)(F)F)[O-].c1n(c[n+](c1)CCCCCCCCCC)C
473,1634,C(CCC)CCCCCC[n+]1cn(C)cc1.O=C([O-])C(F)(F)F
473,1634,C(CCCCCCCCC)[n+]1ccn(c1)C.FC(F)(F)C([O-])=O
473,1634,FC(F)(C(=O)[O-])F.c1n(C)cc[n+]1CCCCCCCCCC
473,1634,FC(F)(F)C(=O)[O-].[n+]1(ccn(c1)C)CCCCCCCCCC
473,1634,FC(F)(F)C(=O)[O-].c1cn(C)c[n+]1CCCCCCCCCC
473,1634,C(CCCCCCCC)C[n+]1ccn(c1)C.FC(F)(C(=O)[O-])F
473,1634,C(CCCC)CCCCC[n+]1ccn(c1)C.O=C([O-])C(F)(F)F
473,1634,C(CCCCCCCC)C[n+]1ccn(c1)C.[O-]C(C(F)(F)F)=O
546,1635,CCCCCCCCCCCCCC[n+]1ccn(C)c1.[Br-]
546,1635,Cn1c[n+](cc1)CCCCCCCCCCCCCC.[Br-]
546,1635,C(CCCCCCC[n+]1ccn(c1)C)CCCCCC.[Br-]
546,1635,[Br-].c1[n+](CCCCCCCCCCCCCC)cn(c1)C
546,1635,C(CCCCCC[n+]1ccn(c1)C)CCCCCCC.[Br-]
546,1635,C(C[n+]1cn(cc1)C)CCCCCCCCCCCC.[Br-]
546,1635,C(CCCCCCCC)CCCCC[n+]1ccn(C)c1.[Br-]
546,1635,C(CCCCCC[n+]1cn(C)cc1)CCCCCCC.[Br-]
546,1635,[Br-].c1cn(c[n+]1CCCCCCCCCCCCCC)C
546,1635,[Br-].c1cn(C)c[n+]1CCCCCCCCCCCCCC
484,1636,COC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)F
484,1636,[B-](F)(C(F)(F)F)(F)F.[n+]1(ccn(c1)C)COC
484,1636,FC([B-](F)(F)F)(F)F.c1c[n+](cn1C)COC
484,1636,C(F)(F)([B-](F)(F)F)F.O(C)C[n+]1ccn(c1)C
484,1636,FC([B-](F)(F)F)(F)F.c1[n+](cn(C)c1)COC
484,1636,C([B-](F)(F)F)(F)(F)F.c1[n+](cn(C)c1)COC
484,1636,C(F)(F)([B-](F)(F)F)F.C([n+]1cn(C)cc1)OC
484,1636,C([n+]1cn(C)cc1)OC.FC(F)(F)[B-](F)(F)F
484,1636,C(F)(F)([B-](F)(F)F)F.[n+]1(ccn(c1)C)COC
484,1636,F[B-](F)(C(F)(F)F)F.c1n(C)cc[n+]1COC
547,1637,COC[n+]1ccn(C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F
547,1637,F[B-](C(C(F)(F)F)(F)F)(F)F.c1cn(C)c[n+]1COC
547,1637,C(F)(F)(C(F)(F)F)[B-](F)(F)F.c1c[n+](cn1C)COC
547,1637,FC(F)(C(F)([B-](F)(F)F)F)F.c1c[n+](COC)cn1C
547,1637,C(F)(C(F)(F)F)([B-](F)(F)F)F.c1c[n+](cn1C)COC
547,1637,FC(C(F)(F)F)(F)[B-](F)(F)F.n1(c[n+](cc1)COC)C
547,1637,F[B-](F)(F)C(F)(F)C(F)(F)F.c1[n+](ccn1C)COC
547,1637,COC[n+]1cn(cc1)C.FC(C(F)(F)[B-](F)(F)F)(F)F
547,1637,COC[n+]1cn(cc1)C.FC(C([B-](F)(F)F)(F)F)(F)F
547,1637,FC([B-](F)(F)F)(C(F)(F)F)F.c1c[n+](cn1C)COC
653,1638,Cn1cc[n+](CCO)c1.F[B-](F)(F)F
653,1638,F[B-](F)(F)F.c1n(C)c[n+](c1)CCO
653,1638,C([n+]1ccn(C)c1)CO.F[B-](F)(F)F
653,1638,C([n+]1cn(C)cc1)CO.F[B-](F)(F)F
653,1638,F[B-](F)(F)F.c1n(C)c[n+](CCO)c1
653,1638,F[B-](F)(F)F.[n+]1(CCO)ccn(c1)C
653,1638,[B-](F)(F)(F)F.n1(C)c[n+](CCO)cc1
653,1638,F[B-](F)(F)F.OCC[n+]1ccn(C)c1
653,1638,[B-](F)(F)(F)F.c1n(C)cc[n+]1CCO
653,1638,F[B-](F)(F)F.c1n(C)cc[n+]1CCO
693,1639,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
693,1639,Cn1cc[n+](CCO)c1.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F
693,1639,C([n+]1ccn(C)c1)CO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
693,1639,S(C(F)(F)F)(=O)([N-]S(=O)(=O)C(F)(F)F)=O.[n+]1(ccn(c1)C)CCO
693,1639,S(=O)(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F.n1(C)c[n+](cc1)CCO
693,1639,S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)(=O)=O.n1(C)cc[n+](CCO)c1
693,1639,FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.[n+]1(CCO)ccn(C)c1
693,1639,FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.c1n(cc[n+]1CCO)C
693,1639,C([n+]1ccn(C)c1)CO.[N-](S(=O)(C(F)(F)F)=O)S(=O)(C(F)(F)F)=O
693,1639,C(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F.Cn1c[n+](CCO)cc1
583,1640,Cn1cc[n+](CCO)c1.F[P-](F)(F)(F)(F)F
583,1640,C(O)C[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F
583,1640,C(CO)[n+]1cn(cc1)C.F[P-](F)(F)(F)(F)F
583,1640,F[P-](F)(F)(F)(F)F.[n+]1(CCO)cn(cc1)C
583,1640,[P-](F)(F)(F)(F)(F)F.[n+]1(CCO)cn(cc1)C
583,1640,F[P-](F)(F)(F)(F)F.[n+]1(cn(cc1)C)CCO
583,1640,C(C[n+]1cn(C)cc1)O.F[P-](F)(F)(F)(F)F
583,1640,F[P-](F)(F)(F)(F)F.c1[n+](cn(C)c1)CCO
583,1640,F[P-](F)(F)(F)(F)F.c1c[n+](cn1C)CCO
583,1640,Cn1cc[n+](CCO)c1.F[P-](F)(F)(F)(F)F
613,1641,COC(=O)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
613,1641,O=C(OC)C[n+]1ccn(C)c1.S(C(F)(F)F)(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
613,1641,[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F.c1n(C)c[n+](c1)CC(OC)=O
613,1641,C(C(OC)=O)[n+]1cn(cc1)C.FC(F)(F)S([N-]S(=O)(C(F)(F)F)=O)(=O)=O
613,1641,S(C(F)(F)F)(=O)([N-]S(C(F)(F)F)(=O)=O)=O.n1(cc[n+](c1)CC(=O)OC)C
613,1641,C(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)(F)F.Cn1c[n+](CC(OC)=O)cc1
613,1641,S(=O)([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F.c1cn(c[n+]1CC(=O)OC)C
613,1641,S([N-]S(C(F)(F)F)(=O)=O)(C(F)(F)F)(=O)=O.c1n(c[n+](c1)CC(OC)=O)C
613,1641,C(C[n+]1ccn(C)c1)(OC)=O.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F
613,1641,COC(C[n+]1cn(cc1)C)=O.O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O
553,1642,CCC(C)[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
553,1642,C(F)(F)(C(F)(S(=O)(=O)[O-])F)C(F)(F)C(F)(F)F.c1n(C)c[n+](c1)C(CC)C
553,1642,C(F)(C(F)(F)C(F)(F)C(S([O-])(=O)=O)(F)F)(F)F.c1cn(C)c[n+]1C(CC)C
553,1642,C(C(F)(F)C(C(F)(F)F)(F)F)(F)(S(=O)([O-])=O)F.Cn1c[n+](C(CC)C)cc1
553,1642,C(C(S(=O)(=O)[O-])(F)F)(F)(F)C(F)(C(F)(F)F)F.Cn1cc[n+](c1)C(C)CC
553,1642,CCC(C)[n+]1ccn(C)c1.FC(C(C(F)(C(F)(F)F)F)(F)F)(S([O-])(=O)=O)F
553,1642,Cn1c[n+](C(CC)C)cc1.O=S(C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)(=O)[O-]
553,1642,FC(F)(F)C(F)(C(F)(C(S([O-])(=O)=O)(F)F)F)F.c1cn(C)c[n+]1C(CC)C
553,1642,Cn1c[n+](C(CC)C)cc1.FC(C(F)(F)F)(C(F)(F)C(F)(S(=O)([O-])=O)F)F
553,1642,C(C([n+]1ccn(C)c1)C)C.S(=O)(C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)([O-])=O
456,1643,C[n+]1ccn(CCO[Si](C)(C)C)c1.[I-]
456,1643,[I-].[n+]1(cn(CCO[Si](C)(C)C)cc1)C
456,1643,C(n1cc[n+](c1)C)CO[Si](C)(C)C.[I-]
456,1643,C[Si](C)(C)OCCn1c[n+](cc1)C.[I-]
456,1643,[I-].c1c[n+](C)cn1CCO[Si](C)(C)C
456,1643,C(O[Si](C)(C)C)Cn1cc[n+](c1)C.[I-]
456,1643,C[Si](C)(C)OCCn1c[n+](C)cc1.[I-]
456,1643,O(CCn1c[n+](C)cc1)[Si](C)(C)C.[I-]
456,1643,C[Si](C)(OCCn1c[n+](C)cc1)C.[I-]
456,1643,[I-].c1[n+](ccn1CCO[Si](C)(C)C)C
483,1644,C[Si](C)(C)OCCn1cc[n+](CCF)c1.[Br-]
483,1644,C(C[n+]1ccn(CCO[Si](C)(C)C)c1)F.[Br-]
483,1644,C(CO[Si](C)(C)C)n1cc[n+](c1)CCF.[Br-]
483,1644,[Br-].c1n(CCO[Si](C)(C)C)c[n+](c1)CCF
483,1644,[Br-].n1(CCO[Si](C)(C)C)c[n+](cc1)CCF
483,1644,C[Si](C)(OCCn1c[n+](CCF)cc1)C.[Br-]
483,1644,[Br-].n1(cc[n+](CCF)c1)CCO[Si](C)(C)C
483,1644,[Br-].[n+]1(CCF)ccn(CCO[Si](C)(C)C)c1
483,1644,O(CCn1c[n+](CCF)cc1)[Si](C)(C)C.[Br-]
483,1644,C(CO[Si](C)(C)C)n1c[n+](cc1)CCF.[Br-]
513,1645,C[Si](C)(C)OCCn1cc[n+](CCC(F)(F)F)c1.[I-]
513,1645,FC(F)(F)CC[n+]1cn(cc1)CCO[Si](C)(C)C.[I-]
513,1645,[I-].n1(CCO[Si](C)(C)C)c[n+](cc1)CCC(F)(F)F
513,1645,[I-].[Si](C)(C)(C)OCCn1c[n+](CCC(F)(F)F)cc1
513,1645,[I-].c1n(CCO[Si](C)(C)C)c[n+](CCC(F)(F)F)c1
513,1645,C(CO[Si](C)(C)C)n1c[n+](cc1)CCC(F)(F)F.[I-]
513,1645,C(F)(F)(CC[n+]1ccn(CCO[Si](C)(C)C)c1)F.[I-]
513,1645,C(C(F)(F)F)C[n+]1ccn(CCO[Si](C)(C)C)c1.[I-]
513,1645,C[Si](C)(C)OCCn1cc[n+](c1)CCC(F)(F)F.[I-]
513,1645,C[Si](OCCn1c[n+](cc1)CCC(F)(F)F)(C)C.[I-]
553,1646,CC(C)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
553,1646,C(CC(C)C)[n+]1cn(C)cc1.O=S(C(C(F)(F)C(F)(C(F)(F)F)F)(F)F)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(C(F)(F)F)(F)F)=O
553,1646,C(C(C)C)C[n+]1cn(cc1)C.FC(C(C(C(F)(F)F)(F)F)(F)F)(S(=O)(=O)[N-]S(C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)(=O)=O)F
553,1646,C(F)(F)(F)C(F)(F)C(F)(C(F)(S([N-]S(=O)(C(F)(C(F)(C(F)(F)C(F)(F)F)F)F)=O)(=O)=O)F)F.c1n(C)cc[n+]1CCC(C)C
553,1646,O=S([N-]S(C(C(F)(F)C(F)(C(F)(F)F)F)(F)F)(=O)=O)(C(F)(C(F)(F)C(F)(C(F)(F)F)F)F)=O.n1(cc[n+](c1)CCC(C)C)C
553,1646,C(S(=O)(=O)[N-]S(C(F)(C(F)(F)C(F)(C(F)(F)F)F)F)(=O)=O)(C(F)(F)C(C(F)(F)F)(F)F)(F)F.[n+]1(CCC(C)C)cn(cc1)C
553,1646,C(CC(C)C)[n+]1ccn(c1)C.FC(C(F)(S([N-]S(C(C(F)(F)C(F)(C(F)(F)F)F)(F)F)(=O)=O)(=O)=O)F)(C(C(F)(F)F)(F)F)F
553,1646,FC(S([N-]S(=O)(C(C(F)(F)C(C(F)(F)F)(F)F)(F)F)=O)(=O)=O)(C(C(C(F)(F)F)(F)F)(F)F)F.c1[n+](CCC(C)C)cn(C)c1
553,1646,CC(C)CC[n+]1ccn(C)c1.S(=O)(=O)(C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)[N-]S(C(F)(C(F)(F)C(C(F)(F)F)(F)F)F)(=O)=O
553,1646,CC(C)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)F)(F)F)C(F)(C(F)(C(C(F)(F)F)(F)F)F)F
501,1647,CCC(=O)C[n+]1ccn(CCC(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
501,1647,FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.c1[n+](ccn1CCC(F)(F)F)CC(=O)CC
501,1647,C(C)C(C[n+]1ccn(c1)CCC(F)(F)F)=O.FC(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F
501,1647,C(F)(F)(CCn1c[n+](CC(CC)=O)cc1)F.FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F
501,1647,C(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)(F)F.C(n1cc[n+](c1)CC(CC)=O)CC(F)(F)F
501,1647,O=C(CC)C[n+]1ccn(c1)CCC(F)(F)F.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O
501,1647,C(C(=O)C[n+]1ccn(CCC(F)(F)F)c1)C.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
501,1647,CCC(C[n+]1ccn(CCC(F)(F)F)c1)=O.FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O
501,1647,C(Cn1cc[n+](CC(=O)CC)c1)C(F)(F)F.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F
501,1647,C(C(F)(F)F)Cn1c[n+](cc1)CC(=O)CC.C(F)(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)F
573,1648,CC(O)C[n+]1ccn(C)c1.[Cl-]
573,1648,[Cl-].c1[n+](ccn1C)CC(O)C
573,1648,[Cl-].[n+]1(CC(C)O)cn(C)cc1
573,1648,[Cl-].c1n(cc[n+]1CC(O)C)C
573,1648,[Cl-].c1cn(c[n+]1CC(C)O)C
573,1648,C(C)(C[n+]1ccn(c1)C)O.[Cl-]
573,1648,[Cl-].c1c[n+](cn1C)CC(O)C
573,1648,[Cl-].c1cn(c[n+]1CC(C)O)C
573,1648,C([n+]1ccn(C)c1)C(O)C.[Cl-]
573,1648,C(O)(C)C[n+]1ccn(C)c1.[Cl-]
698,1649,CC(O)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
