Tg/K,IL,Normalized SMILES
265.4,681,C(=O)([O-])C.[n+]1(CCc2ccccc2)cccc(c1)O
265.4,681,C(=O)([O-])C.c1[n+](CCc2ccccc2)cccc1O
265.4,681,[O-]C(=O)C.[n+]1(CCc2ccccc2)cccc(O)c1
265.4,681,[O-]C(=O)C.c1[n+](CCc2ccccc2)cc(O)cc1
265.4,681,O=C(C)[O-].[n+]1(CCc2ccccc2)cccc(c1)O
265.4,681,O=C(C)[O-].c1cccc(c1)CC[n+]1cc(ccc1)O
265.4,681,C([n+]1cc(O)ccc1)Cc1ccccc1.[O-]C(C)=O
265.4,681,[O-]C(=O)C.c1cc(CC[n+]2cc(ccc2)O)ccc1
267,682,[O-]C(=O)C(C)O.[n+]1(CCC(C)C)cc(ccc1)O
267,682,C(C(C)C)C[n+]1cccc(O)c1.O=C([O-])C(C)O
267,682,C(=O)(C(O)C)[O-].C(C)(C)CC[n+]1cc(O)ccc1
267,682,[O-]C(=O)C(C)O.[n+]1(cc(O)ccc1)CCC(C)C
267,682,C(C(C)C)C[n+]1cc(O)ccc1.[O-]C(=O)C(C)O
267,682,CC(O)C([O-])=O.c1(O)c[n+](CCC(C)C)ccc1
267,682,C(C)(O)C([O-])=O.c1c[n+](CCC(C)C)cc(O)c1
267,682,C(C(O)C)(=O)[O-].CC(C)CC[n+]1cc(O)ccc1
267,682,C(C(=O)[O-])(O)C.C(C)(C)CC[n+]1cccc(O)c1
267,682,C([n+]1cccc(c1)O)CC(C)C.[O-]C(=O)C(O)C
261.3,683,CC(CC[n+]1cccc(O)c1)C.O=C([O-])CCC(=O)O
261.3,683,[O-]C(=O)CCC(=O)O.c1ccc(c[n+]1CCC(C)C)O
261.3,683,C(CC(C)C)[n+]1cccc(O)c1.OC(CCC(=O)[O-])=O
261.3,683,C(CC(C)C)[n+]1cc(O)ccc1.[O-]C(CCC(=O)O)=O
261.3,683,C(CC([O-])=O)C(=O)O.C([n+]1cccc(O)c1)CC(C)C
261.3,683,C(C(C)C)C[n+]1cc(ccc1)O.C(CC([O-])=O)C(O)=O
261.3,683,C(C([O-])=O)CC(=O)O.CC(C)CC[n+]1cccc(c1)O
261.3,683,C(C)(C)CC[n+]1cccc(c1)O.O=C(CCC(=O)[O-])O
261.3,683,O=C(O)CCC([O-])=O.c1(O)ccc[n+](CCC(C)C)c1
261.3,683,Oc1ccc[n+](c1)CCC(C)C.[O-]C(=O)CCC(=O)O
216.2,684,C1NC(CC1)C(=O)[O-].[P+](CCCC)(CCCC)(CCCC)CCCC
216.2,684,C(CC)C[P+](CCCC)(CCCC)CCCC.O=C(C1CCCN1)[O-]
216.2,684,C([O-])(C1NCCC1)=O.C([P+](CCCC)(CCCC)CCCC)CCC
216.2,684,C(CC[P+](CCCC)(CCCC)CCCC)C.C1NC(CC1)C(=O)[O-]
216.2,684,C([P+](CCCC)(CCCC)CCCC)CCC.N1CCCC1C([O-])=O
216.2,684,C(CC[P+](CCCC)(CCCC)CCCC)C.C1CCC(C(=O)[O-])N1
216.2,684,[O-]C(=O)C1NCCC1.[P+](CCCC)(CCCC)(CCCC)CCCC
216.2,684,C(CCC)[P+](CCCC)(CCCC)CCCC.C1CCNC1C([O-])=O
216.2,684,C(CCC)[P+](CCCC)(CCCC)CCCC.C1NC(C(=O)[O-])CC1
216.2,684,CCCC[P+](CCCC)(CCCC)CCCC.N1CCCC1C([O-])=O
213.7,685,CCCC[P+](CCCC)(CCCC)CCCC.O=C(C)C([O-])=O
213.7,685,C([P+](CCCC)(CCCC)CCCC)CCC.[O-]C(C(=O)C)=O
213.7,685,C(C[P+](CCCC)(CCCC)CCCC)CC.CC(=O)C([O-])=O
213.7,685,C(=O)([O-])C(=O)C.C(C)CC[P+](CCCC)(CCCC)CCCC
213.7,685,C(C[P+](CCCC)(CCCC)CCCC)CC.O=C([O-])C(=O)C
213.7,685,CCCC[P+](CCCC)(CCCC)CCCC.O=C(C)C([O-])=O
213.7,685,C(CC[P+](CCCC)(CCCC)CCCC)C.O=C(C)C([O-])=O
213.7,685,C([P+](CCCC)(CCCC)CCCC)CCC.CC(C(=O)[O-])=O
213.7,685,C(=O)(C(C)=O)[O-].C(CC[P+](CCCC)(CCCC)CCCC)C
213.7,685,C(C)CC[P+](CCCC)(CCCC)CCCC.CC(=O)C(=O)[O-]
253,686,C(C(C([O-])=O)O)(C(=O)O)O.C(C)CC[P+](CCCC)(CCCC)CCCC
253,686,C(C(O)C(C(=O)O)O)(=O)[O-].C(C)CC[P+](CCCC)(CCCC)CCCC
253,686,C(C(O)C(C(=O)O)O)(=O)[O-].C(CC[P+](CCCC)(CCCC)CCCC)C
253,686,C(O)(C(O)C(=O)[O-])C(O)=O.CCCC[P+](CCCC)(CCCC)CCCC
253,686,C([O-])(=O)C(O)C(C(O)=O)O.[P+](CCCC)(CCCC)(CCCC)CCCC
253,686,C(C(C(=O)[O-])O)(C(O)=O)O.C(C)CC[P+](CCCC)(CCCC)CCCC
253,686,C(CC)C[P+](CCCC)(CCCC)CCCC.O=C(C(C(C(=O)O)O)O)[O-]
253,686,C(C(C(C(O)=O)O)O)([O-])=O.C(CC[P+](CCCC)(CCCC)CCCC)C
253,686,C(C(O)C(O)C(O)=O)(=O)[O-].C(CC[P+](CCCC)(CCCC)CCCC)C
253,686,C(CC)C[P+](CCCC)(CCCC)CCCC.OC(C(C(=O)O)O)C([O-])=O
223.7,687,C(C(=O)O)CC(=O)[O-].C(C[P+](CCCC)(CCCC)CCCC)CC
223.7,687,CCCC[P+](CCCC)(CCCC)CCCC.OC(=O)CCC(=O)[O-]
223.7,687,C(CC(=O)O)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC
223.7,687,C(C[P+](CCCC)(CCCC)CCCC)CC.O=C(O)CCC(=O)[O-]
223.7,687,C(CCC)[P+](CCCC)(CCCC)CCCC.O=C(CCC(=O)O)[O-]
223.7,687,C(=O)(O)CCC([O-])=O.CCCC[P+](CCCC)(CCCC)CCCC
223.7,687,C(C(=O)O)CC([O-])=O.CCCC[P+](CCCC)(CCCC)CCCC
223.7,687,C(CC[P+](CCCC)(CCCC)CCCC)C.[O-]C(=O)CCC(=O)O
223.7,687,CCCC[P+](CCCC)(CCCC)CCCC.O=C(CCC(=O)[O-])O
223.7,687,C(CCC)[P+](CCCC)(CCCC)CCCC.O=C(O)CCC(=O)[O-]
232.8,688,C(C(C(=O)[O-])O)C(O)=O.C(CC)C[P+](CCCC)(CCCC)CCCC
232.8,688,C(C[P+](CCCC)(CCCC)CCCC)CC.[O-]C(=O)C(CC(=O)O)O
232.8,688,C(C)CC[P+](CCCC)(CCCC)CCCC.O=C(C(CC(O)=O)O)[O-]
232.8,688,CCCC[P+](CCCC)(CCCC)CCCC.O=C(O)CC(O)C([O-])=O
232.8,688,C([P+](CCCC)(CCCC)CCCC)CCC.[O-]C(C(O)CC(=O)O)=O
232.8,688,C(O)(CC(=O)O)C(=O)[O-].C([P+](CCCC)(CCCC)CCCC)CCC
232.8,688,C(CCC)[P+](CCCC)(CCCC)CCCC.[O-]C(=O)C(O)CC(O)=O
232.8,688,C(CCC)[P+](CCCC)(CCCC)CCCC.C([O-])(C(O)CC(O)=O)=O
232.8,688,C([O-])(=O)C(O)CC(=O)O.C([P+](CCCC)(CCCC)CCCC)CCC
232.8,688,C(O)(=O)CC(O)C([O-])=O.CCCC[P+](CCCC)(CCCC)CCCC
250.5,689,C(CC[P+](CCCC)(CCCC)CCCC)C.[O-]C(C1C(C(O)C(C(O)O1)O)O)=O
250.5,689,CCCC[P+](CCCC)(CCCC)CCCC.OC1C(OC(C(C1O)O)C(=O)[O-])O
250.5,689,C1(C(C(O)OC(C([O-])=O)C1O)O)O.CCCC[P+](CCCC)(CCCC)CCCC
250.5,689,C(CCC)[P+](CCCC)(CCCC)CCCC.OC1C(O)C(O)C(OC1C(=O)[O-])O
250.5,689,C(C[P+](CCCC)(CCCC)CCCC)CC.C1(C(C(OC(O)C1O)C([O-])=O)O)O
250.5,689,C(=O)([O-])C1OC(C(C(O)C1O)O)O.CCCC[P+](CCCC)(CCCC)CCCC
250.5,689,C(C)CC[P+](CCCC)(CCCC)CCCC.C1(O)C(O)C(C(C(C(=O)[O-])O1)O)O
250.5,689,C(C[P+](CCCC)(CCCC)CCCC)CC.OC1C(C(C(OC1C(=O)[O-])O)O)O
250.5,689,C([P+](CCCC)(CCCC)CCCC)CCC.OC1OC(C([O-])=O)C(C(O)C1O)O
250.5,689,C(C1C(C(C(C(O1)O)O)O)O)(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC
211.1,690,O=C(c1c(S)cccc1)[O-].c1[n+](ccn1CCCC)C
211.1,690,C[n+]1cn(cc1)CCCC.Sc1c(cccc1)C([O-])=O
211.1,690,Sc1c(cccc1)C([O-])=O.[n+]1(cn(cc1)CCCC)C
211.1,690,C[n+]1ccn(c1)CCCC.c1c(c(S)ccc1)C([O-])=O
211.1,690,c1[n+](ccn1CCCC)C.c1cc(c(C(=O)[O-])cc1)S
211.1,690,c1(C(=O)[O-])ccccc1S.c1cn(CCCC)c[n+]1C
211.1,690,C(C)CCn1c[n+](C)cc1.C(c1c(cccc1)S)([O-])=O
211.1,690,C(C)CCn1cc[n+](c1)C.C(c1ccccc1S)([O-])=O
211.1,690,c1ccc(C(=O)[O-])c(c1)S.c1n(CCCC)cc[n+]1C
211.1,690,[n+]1(C)ccn(CCCC)c1.c1c(c(ccc1)S)C([O-])=O
217.5,691,C(n1cc[n+](C)c1)CC.c1(ccccc1S)C(=O)[O-]
217.5,691,Sc1c(cccc1)C(=O)[O-].n1(c[n+](cc1)C)CCC
217.5,691,C[n+]1cn(cc1)CCC.c1(S)ccccc1C(=O)[O-]
217.5,691,C[n+]1cn(cc1)CCC.c1(S)ccccc1C([O-])=O
217.5,691,[O-]C(c1c(cccc1)S)=O.c1c[n+](cn1CCC)C
217.5,691,C(c1ccccc1S)(=O)[O-].c1[n+](ccn1CCC)C
217.5,691,c1(c(cccc1)S)C(=O)[O-].n1(CCC)cc[n+](c1)C
217.5,691,Sc1c(cccc1)C([O-])=O.[n+]1(C)ccn(c1)CCC
217.5,691,C([O-])(=O)c1c(S)cccc1.C[n+]1cn(CCC)cc1
217.5,691,C(Cn1cc[n+](c1)C)C.c1c(c(ccc1)S)C([O-])=O
208.6,692,C(CC)CCCCCn1cc[n+](c1)C.Sc1ccccc1C(=O)[O-]
208.6,692,c1[n+](cn(CCCCCCCC)c1)C.c1cc(C(=O)[O-])c(cc1)S
208.6,692,C(Cn1cc[n+](C)c1)CCCCCC.Sc1c(C(=O)[O-])cccc1
208.6,692,C(Cn1c[n+](C)cc1)CCCCCC.c1cc(S)c(C([O-])=O)cc1
208.6,692,C[n+]1cn(cc1)CCCCCCCC.c1cc(S)c(cc1)C(=O)[O-]
208.6,692,[O-]C(c1c(S)cccc1)=O.c1[n+](C)cn(c1)CCCCCCCC
208.6,692,C(CCCCCCn1c[n+](cc1)C)C.Sc1c(C(=O)[O-])cccc1
208.6,692,C(n1cc[n+](c1)C)CCCCCCC.c1cc(C([O-])=O)c(S)cc1
208.6,692,CCCCCCCCn1c[n+](cc1)C.c1cc(c(S)cc1)C(=O)[O-]
208.6,692,C(CC)CCCCCn1c[n+](C)cc1.c1ccc(c(c1)C([O-])=O)S
218.2,693,C(C[N+]1(C)CCCC1)CC.C([O-])(=O)c1ccccc1S
218.2,693,[N+]1(C)(CCCC)CCCC1.c1cccc(C([O-])=O)c1S
218.2,693,C1C[N+](C)(CCCC)CC1.c1(c(cccc1)C([O-])=O)S
218.2,693,C1[N+](CCC1)(CCCC)C.c1ccc(c(S)c1)C([O-])=O
218.2,693,C(c1ccccc1S)([O-])=O.CCCC[N+]1(CCCC1)C
218.2,693,C(C[N+]1(C)CCCC1)CC.O=C([O-])c1ccccc1S
218.2,693,C1CC[N+](C1)(CCCC)C.c1cc(S)c(C([O-])=O)cc1
218.2,693,CCCC[N+]1(C)CCCC1.Sc1c(C([O-])=O)cccc1
218.2,693,[N+]1(CCCC1)(C)CCCC.[O-]C(c1c(cccc1)S)=O
218.2,693,CCCC[N+]1(C)CCCC1.c1cc(C(=O)[O-])c(S)cc1
237.2,694,C(CC[N+](CCCC)(CCCC)C)C.c1cccc(C([O-])=O)c1S
237.2,694,C[N+](CCCC)(CCCC)CCCC.c1cccc(S)c1C([O-])=O
237.2,694,C(CC[N+](CCCC)(CCCC)C)C.c1(c(cccc1)S)C(=O)[O-]
237.2,694,C(C)CC[N+](CCCC)(CCCC)C.c1ccc(c(C(=O)[O-])c1)S
237.2,694,C(CC)C[N+](C)(CCCC)CCCC.c1c(c(ccc1)S)C(=O)[O-]
237.2,694,C[N+](CCCC)(CCCC)CCCC.c1cc(C([O-])=O)c(cc1)S
237.2,694,C(CC[N+](C)(CCCC)CCCC)C.c1ccc(C(=O)[O-])c(c1)S
237.2,694,C(CC)C[N+](CCCC)(CCCC)C.c1(S)ccccc1C([O-])=O
237.2,694,C[N+](CCCC)(CCCC)CCCC.c1cccc(c1C(=O)[O-])S
237.2,694,C(C)CC[N+](CCCC)(C)CCCC.c1c(C(=O)[O-])c(S)ccc1
206.8,695,C(=O)(c1c(cccc1)S)[O-].C(CCC[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC)CC
206.8,695,C(CCCCCCCC)CCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Sc1c(C(=O)[O-])cccc1
206.8,695,C(CCCCCCCCC)CCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc(c(S)c1)C(=O)[O-]
206.8,695,C([P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC)CCCCC.c1(c(S)cccc1)C(=O)[O-]
206.8,695,C(CC)CCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc(c(S)c1)C([O-])=O
206.8,695,C(CC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC)CCC.Sc1c(cccc1)C(=O)[O-]
206.8,695,C(CCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC)C.c1cc(c(cc1)S)C([O-])=O
206.8,695,C(C)CCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC.c1ccc(S)c(C(=O)[O-])c1
206.8,695,C(C)CCCC[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC.c1cc(S)c(C([O-])=O)cc1
206.8,695,C(CCCC[P+](CCCCCC)(CCCCCCCCCCCCCC)CCCCCC)C.[O-]C(c1ccccc1S)=O
223.5,696,C(O)C[N+](C)(C)C.c1ccc(S)c(c1)C(=O)[O-]
223.5,696,C([N+](C)(C)C)CO.c1(c(cccc1)C(=O)[O-])S
223.5,696,C(C[N+](C)(C)C)O.c1(c(cccc1)S)C(=O)[O-]
223.5,696,C[N+](C)(C)CCO.[O-]C(=O)c1c(S)cccc1
223.5,696,C[N+](C)(C)CCO.c1ccc(c(C(=O)[O-])c1)S
223.5,696,C[N+](C)(CCO)C.O=C([O-])c1ccccc1S
223.5,696,[N+](CCO)(C)(C)C.c1cc(S)c(cc1)C(=O)[O-]
223.5,696,C(CO)[N+](C)(C)C.c1(C(=O)[O-])ccccc1S
223.5,696,C(CO)[N+](C)(C)C.c1(C([O-])=O)c(S)cccc1
223.5,696,OCC[N+](C)(C)C.c1(S)c(cccc1)C(=O)[O-]
242.8,697,C(CCCCCCCCC)[N+]1(C)CCCC1.c1c(Cl)cc(Cl)c(OCC([O-])=O)c1
242.8,697,C(CCCCCCC)CC[N+]1(C)CCCC1.[O-]C(=O)COc1ccc(Cl)cc1Cl
242.8,697,C(CCCCCC)CCC[N+]1(CCCC1)C.c1c(c(Cl)cc(c1)Cl)OCC([O-])=O
242.8,697,C[N+]1(CCCC1)CCCCCCCCCC.[O-]C(=O)COc1ccc(cc1Cl)Cl
242.8,697,C1CCC[N+]1(CCCCCCCCCC)C.c1cc(cc(c1OCC([O-])=O)Cl)Cl
242.8,697,C1[N+](C)(CCCCCCCCCC)CCC1.[O-]C(COc1c(cc(cc1)Cl)Cl)=O
242.8,697,C(CCCCCCC)CC[N+]1(CCCC1)C.c1c(Cl)ccc(c1Cl)OCC(=O)[O-]
242.8,697,C(CCC)CCCCCC[N+]1(C)CCCC1.c1c(Cl)cc(Cl)c(OCC(=O)[O-])c1
242.8,697,C(C)CCCCCCCC[N+]1(C)CCCC1.c1(ccc(cc1Cl)Cl)OCC([O-])=O
242.8,697,C1[N+](CCC1)(CCCCCCCCCC)C.c1cc(c(cc1Cl)Cl)OCC([O-])=O
235.8,698,C(CCCCCCC[N+]1(CCCC1)C)CCCC.[O-]C(COc1c(cc(cc1)Cl)Cl)=O
235.8,698,CCCCCCCCCCCC[N+]1(CCCC1)C.O=C([O-])COc1ccc(Cl)cc1Cl
235.8,698,C(CC)CCCCCCCCC[N+]1(CCCC1)C.c1(c(Cl)cc(cc1)Cl)OCC([O-])=O
235.8,698,C(CCCCCCCCCCC)[N+]1(C)CCCC1.Clc1cc(ccc1OCC([O-])=O)Cl
235.8,698,C(CCCCCCCC)CCC[N+]1(CCCC1)C.[O-]C(=O)COc1ccc(cc1Cl)Cl
235.8,698,C([N+]1(CCCC1)C)CCCCCCCCCCC.Clc1ccc(OCC([O-])=O)c(c1)Cl
235.8,698,C1[N+](CCC1)(C)CCCCCCCCCCCC.c1cc(c(cc1Cl)Cl)OCC(=O)[O-]
235.8,698,C1[N+](C)(CCC1)CCCCCCCCCCCC.c1(Cl)cc(Cl)ccc1OCC(=O)[O-]
235.8,698,C(=O)([O-])COc1ccc(cc1Cl)Cl.C(CCCCCCCCC[N+]1(CCCC1)C)CC
235.8,698,C(CCCCCCCCCC)C[N+]1(C)CCCC1.c1(cc(Cl)c(OCC([O-])=O)cc1)Cl
227,699,C[N+]1(COCCCCCCCCCCCC)CCCC1.c1(ccc(cc1Cl)Cl)OCC(=O)[O-]
227,699,C1CCC[N+]1(COCCCCCCCCCCCC)C.O(c1c(Cl)cc(Cl)cc1)CC([O-])=O
227,699,C1CC[N+](C1)(COCCCCCCCCCCCC)C.c1cc(OCC([O-])=O)c(cc1Cl)Cl
227,699,C(CC)CCCCCCCCCOC[N+]1(CCCC1)C.c1c(OCC([O-])=O)c(Cl)cc(c1)Cl
227,699,CCCCCCCCCCCCOC[N+]1(C)CCCC1.c1(OCC([O-])=O)ccc(cc1Cl)Cl
227,699,C([O-])(=O)COc1c(cc(cc1)Cl)Cl.C1C[N+](COCCCCCCCCCCCC)(C)CC1
227,699,C1CC[N+](COCCCCCCCCCCCC)(C)C1.Clc1ccc(OCC([O-])=O)c(c1)Cl
227,699,C1[N+](COCCCCCCCCCCCC)(CCC1)C.c1c(cc(c(OCC([O-])=O)c1)Cl)Cl
227,699,C(CCCCCC)CCCCCOC[N+]1(CCCC1)C.[O-]C(=O)COc1c(Cl)cc(cc1)Cl
227,699,C(CCOC[N+]1(CCCC1)C)CCCCCCCCC.Clc1cc(ccc1OCC(=O)[O-])Cl
220.6,700,C(CCCCCCCOC[N+]1(CCCC1)C)CC.Clc1cc(Cl)ccc1OCC([O-])=O
220.6,700,C1[N+](COCCCCCCCCCC)(C)CCC1.[O-]C(COc1c(cc(cc1)Cl)Cl)=O
220.6,700,C(CCCC)CCCCCOC[N+]1(CCCC1)C.O=C(COc1ccc(Cl)cc1Cl)[O-]
220.6,700,O(C[N+]1(CCCC1)C)CCCCCCCCCC.c1cc(Cl)cc(Cl)c1OCC(=O)[O-]
220.6,700,C1CCC[N+]1(COCCCCCCCCCC)C.c1c(c(cc(Cl)c1)Cl)OCC(=O)[O-]
220.6,700,O(C[N+]1(C)CCCC1)CCCCCCCCCC.c1(c(Cl)cc(Cl)cc1)OCC(=O)[O-]
220.6,700,C1[N+](C)(COCCCCCCCCCC)CCC1.c1(ccc(OCC([O-])=O)c(c1)Cl)Cl
220.6,700,C(CCCC)CCCCCOC[N+]1(CCCC1)C.Clc1c(ccc(c1)Cl)OCC([O-])=O
220.6,700,C(CCC)CCCCCCOC[N+]1(CCCC1)C.c1(c(OCC([O-])=O)ccc(c1)Cl)Cl
220.6,700,C(OCCCCCCCCCC)[N+]1(CCCC1)C.c1(ccc(c(c1)Cl)OCC([O-])=O)Cl
224,701,C1[N+](CCCCCCCCCC)(C)CCC1.c1(Cl)ccc(cc1)OCC([O-])=O
224,701,C([O-])(COc1ccc(Cl)cc1)=O.CCCCCCCCCC[N+]1(C)CCCC1
224,701,C[N+]1(CCCCCCCCCC)CCCC1.Clc1ccc(OCC([O-])=O)cc1
224,701,CCCCCCCCCC[N+]1(C)CCCC1.c1cc(Cl)ccc1OCC(=O)[O-]
224,701,C1CC[N+](C)(CCCCCCCCCC)C1.c1cc(ccc1OCC(=O)[O-])Cl
224,701,C(CC[N+]1(C)CCCC1)CCCCCCC.Clc1ccc(OCC(=O)[O-])cc1
224,701,C(CCCCCCCC[N+]1(C)CCCC1)C.c1c(OCC([O-])=O)ccc(Cl)c1
224,701,C(CCC)CCCCCC[N+]1(C)CCCC1.c1cc(ccc1OCC([O-])=O)Cl
224,701,C(Oc1ccc(Cl)cc1)C(=O)[O-].C1CCC[N+]1(C)CCCCCCCCCC
224,701,C(C(=O)[O-])Oc1ccc(Cl)cc1.C(CCCCCCCC[N+]1(CCCC1)C)C
234.5,702,C(CCCCCCC[N+]1(CCCC1)C)CCCC.O(CC(=O)[O-])c1ccc(cc1)Cl
234.5,702,C1CCC[N+]1(C)CCCCCCCCCCCC.Clc1ccc(OCC([O-])=O)cc1
234.5,702,C(CCCC)CCCCCCC[N+]1(CCCC1)C.Clc1ccc(cc1)OCC(=O)[O-]
234.5,702,C(CCCCCC)CCCCC[N+]1(C)CCCC1.[O-]C(=O)COc1ccc(cc1)Cl
234.5,702,C(Oc1ccc(Cl)cc1)C([O-])=O.C1C[N+](C)(CC1)CCCCCCCCCCCC
234.5,702,C(CCC)CCCCCCCC[N+]1(CCCC1)C.O=C([O-])COc1ccc(Cl)cc1
234.5,702,C(CCCCCCC[N+]1(C)CCCC1)CCCC.c1cc(Cl)ccc1OCC([O-])=O
234.5,702,C(COc1ccc(cc1)Cl)(=O)[O-].C1C[N+](CCCCCCCCCCCC)(C)CC1
234.5,702,C[N+]1(CCCCCCCCCCCC)CCCC1.c1c(Cl)ccc(OCC(=O)[O-])c1
234.5,702,C1CC[N+](C1)(C)CCCCCCCCCCCC.c1(OCC(=O)[O-])ccc(cc1)Cl
226.6,703,C(CCCCCCCCOC[N+]1(C)CCCC1)CCC.c1c(ccc(OCC([O-])=O)c1)Cl
226.6,703,C(CCCCCCCCC)CCOC[N+]1(C)CCCC1.c1cc(Cl)ccc1OCC(=O)[O-]
226.6,703,O(CCCCCCCCCCCC)C[N+]1(CCCC1)C.c1cc(Cl)ccc1OCC(=O)[O-]
226.6,703,C(CCCCCCCCC)CCOC[N+]1(C)CCCC1.c1(OCC(=O)[O-])ccc(cc1)Cl
226.6,703,C(=O)(COc1ccc(Cl)cc1)[O-].C(COC[N+]1(CCCC1)C)CCCCCCCCCC
226.6,703,C(CCCCCCCCCC)COC[N+]1(C)CCCC1.[O-]C(COc1ccc(Cl)cc1)=O
226.6,703,C1CCC[N+]1(C)COCCCCCCCCCCCC.Clc1ccc(OCC([O-])=O)cc1
226.6,703,C([N+]1(C)CCCC1)OCCCCCCCCCCCC.c1c(ccc(Cl)c1)OCC([O-])=O
226.6,703,C(CCCCC)CCCCCCOC[N+]1(CCCC1)C.O=C(COc1ccc(cc1)Cl)[O-]
226.6,703,C1CCC[N+]1(COCCCCCCCCCCCC)C.Clc1ccc(cc1)OCC(=O)[O-]
213.8,704,C(CCOC[N+]1(C)CCCC1)CCCCCCC.Clc1ccc(cc1)OCC([O-])=O
213.8,704,CCCCCCCCCCOC[N+]1(CCCC1)C.c1cc(ccc1OCC(=O)[O-])Cl
213.8,704,C1C[N+](COCCCCCCCCCC)(C)CC1.c1(ccc(OCC([O-])=O)cc1)Cl
213.8,704,C(CCCCCCOC[N+]1(CCCC1)C)CCC.c1cc(Cl)ccc1OCC(=O)[O-]
213.8,704,Clc1ccc(OCC([O-])=O)cc1.[N+]1(COCCCCCCCCCC)(CCCC1)C
213.8,704,C1[N+](CCC1)(C)COCCCCCCCCCC.c1(Cl)ccc(OCC([O-])=O)cc1
213.8,704,C(CCC)CCCCCCOC[N+]1(CCCC1)C.[O-]C(=O)COc1ccc(cc1)Cl
213.8,704,C(CCCCCCCCC)OC[N+]1(CCCC1)C.c1(ccc(cc1)OCC(=O)[O-])Cl
213.8,704,C1[N+](COCCCCCCCCCC)(C)CCC1.[O-]C(COc1ccc(cc1)Cl)=O
213.8,704,[N+]1(CCCC1)(COCCCCCCCCCC)C.[O-]C(=O)COc1ccc(cc1)Cl
244.5,705,C(C[N+]1(CCCC1)C)CCCCCCCC.[O-]C(=O)C(Oc1c(C)cc(Cl)cc1)C
244.5,705,C(CCCCC)CCCC[N+]1(CCCC1)C.c1cc(cc(C)c1OC(C)C(=O)[O-])Cl
244.5,705,C1[N+](C)(CCC1)CCCCCCCCCC.O(C(C)C([O-])=O)c1c(cc(Cl)cc1)C
244.5,705,C(C(Oc1c(C)cc(Cl)cc1)C)(=O)[O-].C1CC[N+](CCCCCCCCCC)(C)C1
244.5,705,C(C(Oc1ccc(cc1C)Cl)C)([O-])=O.C(CCCCCCCC[N+]1(C)CCCC1)C
244.5,705,C([O-])(=O)C(C)Oc1c(cc(cc1)Cl)C.C1CCC[N+]1(C)CCCCCCCCCC
244.5,705,C([O-])(=O)C(C)Oc1c(C)cc(cc1)Cl.C1CCC[N+]1(C)CCCCCCCCCC
244.5,705,C(CCCCCCC[N+]1(C)CCCC1)CC.Clc1ccc(c(c1)C)OC(C)C(=O)[O-]
244.5,705,C1CCC[N+]1(C)CCCCCCCCCC.c1(c(cc(cc1)Cl)C)OC(C)C([O-])=O
244.5,705,C(CCCCCCCCC)[N+]1(C)CCCC1.Cc1cc(Cl)ccc1OC(C(=O)[O-])C
238.6,706,C(CCCCCC)CCCCC[N+]1(CCCC1)C.c1(OC(C)C(=O)[O-])c(cc(Cl)cc1)C
238.6,706,C(CCCC[N+]1(C)CCCC1)CCCCCCC.c1(ccc(Cl)cc1C)OC(C)C([O-])=O
238.6,706,C(CCCCCCCCCC)C[N+]1(C)CCCC1.c1(C)cc(ccc1OC(C([O-])=O)C)Cl
238.6,706,C(CCCC)CCCCCCC[N+]1(CCCC1)C.c1(ccc(Cl)cc1C)OC(C([O-])=O)C
238.6,706,C(CCC)CCCCCCCC[N+]1(CCCC1)C.c1(cc(c(cc1)OC(C)C([O-])=O)C)Cl
238.6,706,C(CC[N+]1(CCCC1)C)CCCCCCCCC.c1c(c(ccc1Cl)OC(C(=O)[O-])C)C
238.6,706,C(CC)CCCCCCCCC[N+]1(C)CCCC1.Clc1cc(c(cc1)OC(C(=O)[O-])C)C
238.6,706,C(CCCCCCCC)CCC[N+]1(CCCC1)C.Clc1ccc(c(C)c1)OC(C)C(=O)[O-]
238.6,706,C(CCCCCCCCCC)C[N+]1(CCCC1)C.Clc1ccc(OC(C([O-])=O)C)c(C)c1
238.6,706,[N+]1(C)(CCCCCCCCCCCC)CCCC1.c1(ccc(Cl)cc1C)OC(C)C(=O)[O-]
219.4,707,C(C(=O)[O-])(C)Oc1ccc(cc1C)Cl.C1C[N+](COCCCCCCCCCCCC)(CC1)C
219.4,707,C(CCCCCCCCC)CCOC[N+]1(C)CCCC1.c1(cc(ccc1OC(C([O-])=O)C)Cl)C
219.4,707,C(CCCCCCCCCCOC[N+]1(CCCC1)C)C.CC(C([O-])=O)Oc1c(cc(Cl)cc1)C
