MP_K,IL,Normalized SMILES,,RANDOM
435,1445,C([N+](C(c1ccccc1)C)(CCC)CCC)CC.[Br-],,1445
435,1445,CCC[N+](CCC)(CCC)C(c1ccccc1)C.[Br-],,1445
435,1445,C(C)C[N+](CCC)(CCC)C(c1ccccc1)C.[Br-],,1445
435,1445,[Br-].c1cc(C(C)[N+](CCC)(CCC)CCC)ccc1,,1445
435,1445,[Br-].[N+](CCC)(CCC)(CCC)C(C)c1ccccc1,,1445
435,1445,[Br-].c1cc(ccc1)C(C)[N+](CCC)(CCC)CCC,,1445
435,1445,CC([N+](CCC)(CCC)CCC)c1ccccc1.[Br-],,1445
435,1445,CCC[N+](CCC)(C(C)c1ccccc1)CCC.[Br-],,1445
435,1445,[Br-].c1ccccc1C(C)[N+](CCC)(CCC)CCC,,1445
428,1446,CC(c1ccccc1)[N+](C)(C)Cc1ccccc1.[Br-],,1446
428,1446,[Br-].c1(ccccc1)C([N+](C)(Cc1ccccc1)C)C,,1446
428,1446,[Br-].[N+](Cc1ccccc1)(C)(C)C(C)c1ccccc1,,1446
428,1446,C[N+](Cc1ccccc1)(C(C)c1ccccc1)C.[Br-],,1446
428,1446,[Br-].c1ccccc1C[N+](C(C)c1ccccc1)(C)C,,1446
428,1446,C[N+](C(c1ccccc1)C)(C)Cc1ccccc1.[Br-],,1446
428,1446,[Br-].c1ccccc1C(C)[N+](C)(Cc1ccccc1)C,,1446
428,1446,[Br-].c1cccc(C([N+](C)(C)Cc2ccccc2)C)c1,,1446
428,1446,CC(c1ccccc1)[N+](C)(Cc1ccccc1)C.[Br-],,1446
428,1446,[Br-].c1cc(C(C)[N+](C)(C)Cc2ccccc2)ccc1,,1446
415,1447,CC[N+](CC)(Cc1ccccc1)C(C)c1ccccc1.[Br-],,1447
415,1447,[Br-].c1(ccccc1)C([N+](CC)(CC)Cc1ccccc1)C,,1447
415,1447,C(c1ccccc1)[N+](CC)(C(C)c1ccccc1)CC.[Br-],,1447
415,1447,[Br-].c1c(cccc1)C[N+](CC)(CC)C(c1ccccc1)C,,1447
415,1447,[Br-].c1ccccc1C([N+](CC)(CC)Cc1ccccc1)C,,1447
415,1447,CC[N+](C(C)c1ccccc1)(Cc1ccccc1)CC.[Br-],,1447
415,1447,[Br-].c1(ccccc1)C(C)[N+](CC)(CC)Cc1ccccc1,,1447
415,1447,[Br-].c1c(C[N+](CC)(CC)C(C)c2ccccc2)cccc1,,1447
415,1447,[Br-].c1c(C[N+](CC)(CC)C(C)c2ccccc2)cccc1,,1447
415,1447,[Br-].c1(ccccc1)C(C)[N+](CC)(CC)Cc1ccccc1,,1447
398,1448,C=CCC=CC[N+](C)(C)Cc1ccccc1.[Br-],,1448
398,1448,C(C=C)C=CC[N+](Cc1ccccc1)(C)C.[Br-],,1448
398,1448,[Br-].c1(C[N+](C)(CC=CCC=C)C)ccccc1,,1448
398,1448,C([N+](C)(Cc1ccccc1)C)C=CCC=C.[Br-],,1448
398,1448,[Br-].[N+](C)(Cc1ccccc1)(CC=CCC=C)C,,1448
398,1448,[Br-].[N+](CC=CCC=C)(C)(C)Cc1ccccc1,,1448
398,1448,C(C[N+](Cc1ccccc1)(C)C)=CCC=C.[Br-],,1448
398,1448,C(=C)CC=CC[N+](Cc1ccccc1)(C)C.[Br-],,1448
398,1448,[Br-].[N+](C)(CC=CCC=C)(Cc1ccccc1)C,,1448
398,1448,C(c1ccccc1)[N+](C)(CC=CCC=C)C.[Br-],,1448
409,1449,C=CCC(C)(C=C)[N+](C)(C)Cc1ccccc1.[Br-],,1449
409,1449,[Br-].c1(C[N+](C)(C)C(C)(C=C)CC=C)ccccc1,,1449
409,1449,C[N+](C)(Cc1ccccc1)C(CC=C)(C)C=C.[Br-],,1449
409,1449,CC([N+](C)(C)Cc1ccccc1)(C=C)CC=C.[Br-],,1449
409,1449,[Br-].c1cccc(c1)C[N+](C)(C)C(C)(CC=C)C=C,,1449
409,1449,CC([N+](C)(Cc1ccccc1)C)(C=C)CC=C.[Br-],,1449
409,1449,C(C=C)C(C)([N+](Cc1ccccc1)(C)C)C=C.[Br-],,1449
409,1449,C[N+](C(CC=C)(C=C)C)(C)Cc1ccccc1.[Br-],,1449
409,1449,[Br-].c1ccc(cc1)C[N+](C)(C(CC=C)(C=C)C)C,,1449
409,1449,C(C(CC=C)([N+](C)(Cc1ccccc1)C)C)=C.[Br-],,1449
398,1450,COCC[N+](C)(C)Cc1ccccc1.[Br-],,1450
398,1450,[Br-].c1cccc(C[N+](C)(CCOC)C)c1,,1450
398,1450,[Br-].c1cccc(C[N+](CCOC)(C)C)c1,,1450
398,1450,[Br-].c1(ccccc1)C[N+](C)(CCOC)C,,1450
398,1450,[Br-].c1cc(ccc1)C[N+](C)(CCOC)C,,1450
398,1450,COCC[N+](C)(C)Cc1ccccc1.[Br-],,1450
398,1450,COCC[N+](Cc1ccccc1)(C)C.[Br-],,1450
398,1450,C(COC)[N+](C)(C)Cc1ccccc1.[Br-],,1450
398,1450,[Br-].[N+](Cc1ccccc1)(C)(CCOC)C,,1450
398,1450,O(CC[N+](C)(Cc1ccccc1)C)C.[Br-],,1450
374,1451,C[N+](C)(CCCO)Cc1ccccc1.[Br-],,1451
374,1451,C[N+](CCCO)(C)Cc1ccccc1.[Br-],,1451
374,1451,C(C[N+](C)(C)Cc1ccccc1)CO.[Br-],,1451
374,1451,C(c1ccccc1)[N+](C)(C)CCCO.[Br-],,1451
374,1451,C(CCO)[N+](Cc1ccccc1)(C)C.[Br-],,1451
374,1451,[Br-].c1c(C[N+](C)(CCCO)C)cccc1,,1451
374,1451,[Br-].[N+](C)(C)(CCCO)Cc1ccccc1,,1451
374,1451,C([N+](C)(C)Cc1ccccc1)CCO.[Br-],,1451
374,1451,C(O)CC[N+](Cc1ccccc1)(C)C.[Br-],,1451
374,1451,C[N+](Cc1ccccc1)(C)CCCO.[Br-],,1451
444,1452,CC=CC(C)[N+](C)(C)C.[Br-],,1452
444,1452,C([N+](C)(C)C)(C=CC)C.[Br-],,1452
444,1452,C[N+](C)(C)C(C)C=CC.[Br-],,1452
444,1452,CC=CC(C)[N+](C)(C)C.[Br-],,1452
444,1452,[Br-].[N+](C)(C)(C)C(C)C=CC,,1452
444,1452,C(C([N+](C)(C)C)C)=CC.[Br-],,1452
444,1452,C(=CC)C([N+](C)(C)C)C.[Br-],,1452
444,1452,C[N+](C(C=CC)C)(C)C.[Br-],,1452
444,1452,C(=CC(C)[N+](C)(C)C)C.[Br-],,1452
444,1452,[Br-].[N+](C)(C(C=CC)C)(C)C,,1452
421,1453,CC(=O)OC(C)C[N+](C)(C)C.[Br-],,1453
421,1453,C[N+](C)(C)CC(C)OC(=O)C.[Br-],,1453
421,1453,CC(OC(=O)C)C[N+](C)(C)C.[Br-],,1453
421,1453,C[N+](CC(C)OC(=O)C)(C)C.[Br-],,1453
421,1453,C([N+](C)(C)C)C(OC(C)=O)C.[Br-],,1453
421,1453,O=C(C)OC(C)C[N+](C)(C)C.[Br-],,1453
421,1453,C[N+](C)(C)CC(OC(C)=O)C.[Br-],,1453
421,1453,C(C(C)OC(C)=O)[N+](C)(C)C.[Br-],,1453
421,1453,CC(OC(C)=O)C[N+](C)(C)C.[Br-],,1453
421,1453,O=C(C)OC(C[N+](C)(C)C)C.[Br-],,1453
429,1454,CC[N+](C)(Cc1ccccc1)c1ccccc1.[Br-],,1454
429,1454,[Br-].[N+](CC)(C)(Cc1ccccc1)c1ccccc1,,1454
429,1454,[Br-].c1c(C[N+](c2ccccc2)(C)CC)cccc1,,1454
429,1454,[Br-].c1cccc(c1)C[N+](c1ccccc1)(CC)C,,1454
429,1454,C[N+](c1ccccc1)(Cc1ccccc1)CC.[Br-],,1454
429,1454,[Br-].c1c(cccc1)[N+](Cc1ccccc1)(CC)C,,1454
429,1454,[Br-].c1cccc([N+](CC)(Cc2ccccc2)C)c1,,1454
429,1454,C(C)[N+](Cc1ccccc1)(C)c1ccccc1.[Br-],,1454
429,1454,[Br-].c1ccccc1[N+](CC)(C)Cc1ccccc1,,1454
429,1454,[Br-].c1ccc([N+](CC)(C)Cc2ccccc2)cc1,,1454
469,1455,C[N+](C)(C)CC(O)c1ccc(O)c(O)c1.[Br-],,1455
469,1455,C(C(O)c1ccc(O)c(O)c1)[N+](C)(C)C.[Br-],,1455
469,1455,OC(C[N+](C)(C)C)c1ccc(c(c1)O)O.[Br-],,1455
469,1455,Oc1cc(C(O)C[N+](C)(C)C)ccc1O.[Br-],,1455
469,1455,[Br-].c1cc(cc(O)c1O)C(C[N+](C)(C)C)O,,1455
469,1455,C[N+](C)(C)CC(c1cc(c(O)cc1)O)O.[Br-],,1455
469,1455,C[N+](C)(CC(O)c1cc(O)c(cc1)O)C.[Br-],,1455
469,1455,[Br-].c1(O)c(O)cc(cc1)C(O)C[N+](C)(C)C,,1455
469,1455,C([N+](C)(C)C)C(O)c1ccc(O)c(O)c1.[Br-],,1455
469,1455,C([N+](C)(C)C)C(c1ccc(c(c1)O)O)O.[Br-],,1455
456,1456,C[N+](C)(C)CCCCCC(=O)O.[Br-],,1456
456,1456,C(CCC[N+](C)(C)C)CC(O)=O.[Br-],,1456
456,1456,C(C[N+](C)(C)C)CCCC(O)=O.[Br-],,1456
456,1456,O=C(O)CCCCC[N+](C)(C)C.[Br-],,1456
456,1456,C[N+](C)(CCCCCC(=O)O)C.[Br-],,1456
456,1456,C(CCCCC(O)=O)[N+](C)(C)C.[Br-],,1456
456,1456,C(CC(=O)O)CCC[N+](C)(C)C.[Br-],,1456
456,1456,C(O)(CCCCC[N+](C)(C)C)=O.[Br-],,1456
456,1456,C[N+](C)(C)CCCCCC(O)=O.[Br-],,1456
456,1456,C[N+](CCCCCC(O)=O)(C)C.[Br-],,1456
396,1457,CCC[N+](C)(CC)Cc1ccccc1.[Br-],,1457
396,1457,C(C)C[N+](Cc1ccccc1)(CC)C.[Br-],,1457
396,1457,C(C)C[N+](CC)(C)Cc1ccccc1.[Br-],,1457
396,1457,C[N+](Cc1ccccc1)(CC)CCC.[Br-],,1457
396,1457,C(CC)[N+](CC)(Cc1ccccc1)C.[Br-],,1457
396,1457,[Br-].c1ccccc1C[N+](CCC)(C)CC,,1457
396,1457,C[N+](CCC)(CC)Cc1ccccc1.[Br-],,1457
396,1457,C(C[N+](Cc1ccccc1)(C)CC)C.[Br-],,1457
396,1457,C[N+](CCC)(Cc1ccccc1)CC.[Br-],,1457
396,1457,CC[N+](Cc1ccccc1)(C)CCC.[Br-],,1457
422,1458,CC(=O)C[N+](C)(C)CC(=O)c1ccccc1.[Br-],,1458
422,1458,[Br-].c1c(cccc1)C(C[N+](CC(C)=O)(C)C)=O,,1458
422,1458,O=C(c1ccccc1)C[N+](C)(C)CC(C)=O.[Br-],,1458
422,1458,[Br-].c1ccccc1C(=O)C[N+](C)(CC(=O)C)C,,1458
422,1458,[Br-].c1cc(C(=O)C[N+](C)(C)CC(=O)C)ccc1,,1458
422,1458,[Br-].c1ccc(cc1)C(=O)C[N+](CC(C)=O)(C)C,,1458
422,1458,[Br-].c1cc(ccc1)C(=O)C[N+](C)(C)CC(=O)C,,1458
422,1458,CC(C[N+](C)(C)CC(c1ccccc1)=O)=O.[Br-],,1458
422,1458,O=C(C[N+](C)(C)CC(C)=O)c1ccccc1.[Br-],,1458
422,1458,[Br-].c1ccccc1C(C[N+](C)(C)CC(C)=O)=O,,1458
419,1459,COc1ccc(C(=O)C[N+](C)(C)CC(C)=O)cc1.[Br-],,1459
419,1459,[Br-].c1(OC)ccc(cc1)C(=O)C[N+](CC(C)=O)(C)C,,1459
419,1459,O=C(C[N+](C)(CC(=O)c1ccc(OC)cc1)C)C.[Br-],,1459
419,1459,[Br-].c1cc(ccc1OC)C(=O)C[N+](C)(C)CC(C)=O,,1459
419,1459,C(C)(=O)C[N+](C)(C)CC(=O)c1ccc(cc1)OC.[Br-],,1459
419,1459,[Br-].c1c(ccc(c1)C(C[N+](CC(C)=O)(C)C)=O)OC,,1459
419,1459,[Br-].c1cc(ccc1OC)C(=O)C[N+](CC(C)=O)(C)C,,1459
419,1459,O=C(C)C[N+](C)(C)CC(c1ccc(OC)cc1)=O.[Br-],,1459
419,1459,[Br-].c1c(ccc(c1)OC)C(C[N+](C)(C)CC(C)=O)=O,,1459
419,1459,[Br-].c1cc(C(=O)C[N+](C)(CC(C)=O)C)ccc1OC,,1459
405,1460,Cc1cc(C[N+](C)(C)c2ccccc2)cc(C)c1O.[Br-],,1460
405,1460,Cc1c(O)c(cc(c1)C[N+](c1ccccc1)(C)C)C.[Br-],,1460
405,1460,[Br-].c1(ccccc1)[N+](C)(C)Cc1cc(c(O)c(c1)C)C,,1460
405,1460,[Br-].c1c(c(O)c(cc1C[N+](C)(c1ccccc1)C)C)C,,1460
405,1460,[Br-].[N+](c1ccccc1)(C)(C)Cc1cc(c(c(c1)C)O)C,,1460
405,1460,[Br-].c1c(cccc1)[N+](C)(C)Cc1cc(C)c(c(c1)C)O,,1460
405,1460,[Br-].c1c(cc(C)c(c1C)O)C[N+](C)(c1ccccc1)C,,1460
405,1460,Cc1cc(C[N+](C)(c2ccccc2)C)cc(C)c1O.[Br-],,1460
405,1460,Oc1c(cc(C[N+](C)(c2ccccc2)C)cc1C)C.[Br-],,1460
405,1460,C[N+](Cc1cc(c(c(c1)C)O)C)(c1ccccc1)C.[Br-],,1460
347,1461,CCCCOC[N+](C)(C)C.[Br-],,1461
347,1461,C[N+](COCCCC)(C)C.[Br-],,1461
347,1461,C(C)CCOC[N+](C)(C)C.[Br-],,1461
347,1461,C[N+](C)(COCCCC)C.[Br-],,1461
347,1461,C(COC[N+](C)(C)C)CC.[Br-],,1461
347,1461,C[N+](C)(COCCCC)C.[Br-],,1461
347,1461,C(CCOC[N+](C)(C)C)C.[Br-],,1461
347,1461,C([N+](C)(C)C)OCCCC.[Br-],,1461
347,1461,C(C)CCOC[N+](C)(C)C.[Br-],,1461
347,1461,C([N+](C)(C)C)OCCCC.[Br-],,1461
303,1462,CCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],,1462
303,1462,[Br-].c1(CCCCC)ccc[n+](c1)CCCCCCCCCC,,1462
303,1462,C(CCCCCCC[n+]1cccc(c1)CCCCC)CC.[Br-],,1462
303,1462,C(CC)CCc1c[n+](CCCCCCCCCC)ccc1.[Br-],,1462
303,1462,C(CCCCCCCC[n+]1cccc(CCCCC)c1)C.[Br-],,1462
303,1462,C(c1ccc[n+](c1)CCCCCCCCCC)CCCC.[Br-],,1462
303,1462,C(CCC[n+]1cccc(CCCCC)c1)CCCCCC.[Br-],,1462
303,1462,C(CCCC[n+]1cc(CCCCC)ccc1)CCCCC.[Br-],,1462
303,1462,C(c1ccc[n+](CCCCCCCCCC)c1)CCCC.[Br-],,1462
303,1462,C([n+]1cccc(CCCCC)c1)CCCCCCCCC.[Br-],,1462
308,1463,CCC(=O)OCCCCCCCCCCC[n+]1ccccc1.[Br-],,1463
308,1463,C(C[n+]1ccccc1)CCCCCCCCCOC(=O)CC.[Br-],,1463
308,1463,C(CC[n+]1ccccc1)CCCCCCCCOC(CC)=O.[Br-],,1463
308,1463,[Br-].c1cc[n+](CCCCCCCCCCCOC(CC)=O)cc1,,1463
308,1463,O=C(CC)OCCCCCCCCCCC[n+]1ccccc1.[Br-],,1463
308,1463,C([n+]1ccccc1)CCCCCCCCCCOC(=O)CC.[Br-],,1463
308,1463,C(CCOC(=O)CC)CCCCCCCC[n+]1ccccc1.[Br-],,1463
308,1463,C(C)C(=O)OCCCCCCCCCCC[n+]1ccccc1.[Br-],,1463
308,1463,C(OCCCCCCCCCCC[n+]1ccccc1)(=O)CC.[Br-],,1463
308,1463,C(C(OCCCCCCCCCCC[n+]1ccccc1)=O)C.[Br-],,1463
308,1464,CCOC(=O)c1c[n+](Cc2ccccc2)ccc1C(c1ccccc1)c1ccccc1.[Br-],,1464
308,1464,CCOC(=O)c1c[n+](Cc2ccccc2)ccc1C(c1ccccc1)c1ccccc1.[Br-],,1464
308,1464,CCOC(=O)c1c(C(c2ccccc2)c2ccccc2)cc[n+](Cc2ccccc2)c1.[Br-],,1464
308,1464,[Br-].c1cccc(c1)C(c1ccccc1)c1cc[n+](cc1C(=O)OCC)Cc1ccccc1,,1464
308,1464,[Br-].c1(C(=O)OCC)c(C(c2ccccc2)c2ccccc2)cc[n+](Cc2ccccc2)c1,,1464
308,1464,[Br-].c1cc(C(c2ccccc2)c2cc[n+](cc2C(=O)OCC)Cc2ccccc2)ccc1,,1464
308,1464,C([n+]1ccc(C(c2ccccc2)c2ccccc2)c(C(OCC)=O)c1)c1ccccc1.[Br-],,1464
308,1464,[Br-].c1cc(ccc1)C(c1cc[n+](cc1C(OCC)=O)Cc1ccccc1)c1ccccc1,,1464
308,1464,[Br-].c1c(C(=O)OCC)c(C(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1,,1464
308,1464,[Br-].c1cc(C[n+]2cc(C(OCC)=O)c(C(c3ccccc3)c3ccccc3)cc2)ccc1,,1464
310,1465,CCCCCCCC[n+]1ccc(CCC)cc1.[Br-],,1465
310,1465,C(CC)c1cc[n+](cc1)CCCCCCCC.[Br-],,1465
310,1465,CCCc1cc[n+](cc1)CCCCCCCC.[Br-],,1465
310,1465,[Br-].c1(CCC)cc[n+](CCCCCCCC)cc1,,1465
310,1465,C(CCC[n+]1ccc(cc1)CCC)CCCC.[Br-],,1465
310,1465,C(CCCCCC)C[n+]1ccc(cc1)CCC.[Br-],,1465
310,1465,C(CCCCCC)C[n+]1ccc(CCC)cc1.[Br-],,1465
310,1465,[Br-].c1(CCC)cc[n+](CCCCCCCC)cc1,,1465
310,1465,C(CCCC[n+]1ccc(CCC)cc1)CCC.[Br-],,1465
310,1465,[Br-].c1cc(cc[n+]1CCCCCCCC)CCC,,1465
310,1466,CCCCCCCCCCCCCC[n+]1ccc(CCCCCC)cc1.[Br-],,1466
310,1466,C(CCCCC)c1cc[n+](cc1)CCCCCCCCCCCCCC.[Br-],,1466
310,1466,[Br-].c1cc(CCCCCC)cc[n+]1CCCCCCCCCCCCCC,,1466
310,1466,C(CC)CCCc1cc[n+](CCCCCCCCCCCCCC)cc1.[Br-],,1466
310,1466,C(CCCCCCCCCCCC[n+]1ccc(cc1)CCCCCC)C.[Br-],,1466
310,1466,C(CCc1cc[n+](cc1)CCCCCCCCCCCCCC)CCC.[Br-],,1466
310,1466,C(CC)CCCCCCCCCCC[n+]1ccc(CCCCCC)cc1.[Br-],,1466
310,1466,C(CC)CCCc1cc[n+](cc1)CCCCCCCCCCCCCC.[Br-],,1466
310,1466,CCCCCCCCCCCCCC[n+]1ccc(cc1)CCCCCC.[Br-],,1466
310,1466,C(C[n+]1ccc(cc1)CCCCCC)CCCCCCCCCCCC.[Br-],,1466
312,1467,CCCCCCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],,1467
312,1467,C(CCCCCCCCCCCC)C[n+]1cccc(CCCCC)c1.[Br-],,1467
312,1467,C(CCCCCCCCCCCCC)[n+]1cccc(c1)CCCCC.[Br-],,1467
312,1467,C(CCCCCCCCC[n+]1cc(CCCCC)ccc1)CCCC.[Br-],,1467
312,1467,[Br-].c1ccc(CCCCC)c[n+]1CCCCCCCCCCCCCC,,1467
312,1467,[Br-].c1(CCCCC)ccc[n+](CCCCCCCCCCCCCC)c1,,1467
312,1467,C(CC)CCc1ccc[n+](c1)CCCCCCCCCCCCCC.[Br-],,1467
312,1467,C(CCCCC[n+]1cccc(c1)CCCCC)CCCCCCCC.[Br-],,1467
312,1467,C(CCC)Cc1ccc[n+](CCCCCCCCCCCCCC)c1.[Br-],,1467
312,1467,C(CCCCC)CCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],,1467
314,1468,CCCCCCCCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],,1468
314,1468,[Br-].c1cc(cc[n+]1CCCCCCCCCC)C(OCC)=O,,1468
314,1468,C(CCCCCCCCC)[n+]1ccc(cc1)C(OCC)=O.[Br-],,1468
314,1468,[Br-].c1c(C(OCC)=O)cc[n+](CCCCCCCCCC)c1,,1468
314,1468,C(CC)CCCCCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],,1468
314,1468,C(OC(c1cc[n+](CCCCCCCCCC)cc1)=O)C.[Br-],,1468
314,1468,[Br-].c1(C(=O)OCC)cc[n+](cc1)CCCCCCCCCC,,1468
314,1468,[Br-].c1cc(C(=O)OCC)cc[n+]1CCCCCCCCCC,,1468
314,1468,[Br-].c1c[n+](CCCCCCCCCC)ccc1C(OCC)=O,,1468
314,1468,O=C(c1cc[n+](cc1)CCCCCCCCCC)OCC.[Br-],,1468
314,1469,CCCCCCCCCCCC[n+]1ccc(CCC)cc1.[Br-],,1469
314,1469,[Br-].c1cc(cc[n+]1CCCCCCCCCCCC)CCC,,1469
314,1469,[Br-].c1c(CCC)cc[n+](c1)CCCCCCCCCCCC,,1469
314,1469,[Br-].[n+]1(CCCCCCCCCCCC)ccc(cc1)CCC,,1469
314,1469,[Br-].c1cc(CCC)cc[n+]1CCCCCCCCCCCC,,1469
314,1469,C(CCCCC[n+]1ccc(cc1)CCC)CCCCCC.[Br-],,1469
314,1469,[Br-].c1c(cc[n+](CCCCCCCCCCCC)c1)CCC,,1469
314,1469,[Br-].c1c(cc[n+](c1)CCCCCCCCCCCC)CCC,,1469
314,1469,CCCc1cc[n+](CCCCCCCCCCCC)cc1.[Br-],,1469
314,1469,[Br-].c1c[n+](CCCCCCCCCCCC)ccc1CCC,,1469
315,1470,CCCCCCCCCCC[n+]1ccccc1.[Br-],,1470
315,1470,[Br-].c1ccc[n+](c1)CCCCCCCCCCC,,1470
315,1470,C(CCC[n+]1ccccc1)CCCCCCC.[Br-],,1470
315,1470,C(CCCCCC)CCCC[n+]1ccccc1.[Br-],,1470
315,1470,C(CCC[n+]1ccccc1)CCCCCCC.[Br-],,1470
315,1470,CCCCCCCCCCC[n+]1ccccc1.[Br-],,1470
315,1470,[Br-].c1c[n+](ccc1)CCCCCCCCCCC,,1470
315,1470,[Br-].c1ccc[n+](c1)CCCCCCCCCCC,,1470
315,1470,[Br-].c1ccc[n+](c1)CCCCCCCCCCC,,1470
315,1470,CCCCCCCCCCC[n+]1ccccc1.[Br-],,1470
316,1471,CCCCCCCC[n+]1ccc(CC)cc1.[Br-],,1471
316,1471,[Br-].c1cc(CC)cc[n+]1CCCCCCCC,,1471
316,1471,[Br-].[n+]1(CCCCCCCC)ccc(cc1)CC,,1471
316,1471,C(CC[n+]1ccc(cc1)CC)CCCCC.[Br-],,1471
316,1471,[Br-].c1cc(CC)cc[n+]1CCCCCCCC,,1471
316,1471,[Br-].c1cc(cc[n+]1CCCCCCCC)CC,,1471
316,1471,C(CCC[n+]1ccc(cc1)CC)CCCC.[Br-],,1471
316,1471,C(c1cc[n+](CCCCCCCC)cc1)C.[Br-],,1471
316,1471,C(CCCCCC[n+]1ccc(CC)cc1)C.[Br-],,1471
316,1471,C(C[n+]1ccc(CC)cc1)CCCCCC.[Br-],,1471
317,1472,CCCCCCCCCCCC[n+]1ccc(CC)cc1.[Br-],,1472
317,1472,C(CCCCCCCC[n+]1ccc(CC)cc1)CCC.[Br-],,1472
317,1472,C(CCC)CCCCCCCC[n+]1ccc(CC)cc1.[Br-],,1472
317,1472,CCc1cc[n+](CCCCCCCCCCCC)cc1.[Br-],,1472
317,1472,C(CCCC[n+]1ccc(cc1)CC)CCCCCCC.[Br-],,1472
317,1472,C(CCCCCC)CCCCC[n+]1ccc(cc1)CC.[Br-],,1472
317,1472,[Br-].[n+]1(CCCCCCCCCCCC)ccc(CC)cc1,,1472
317,1472,C(CCCCCC)CCCCC[n+]1ccc(CC)cc1.[Br-],,1472
317,1472,C(CCCCCCCC[n+]1ccc(CC)cc1)CCC.[Br-],,1472
317,1472,[Br-].[n+]1(CCCCCCCCCCCC)ccc(cc1)CC,,1472
318,1473,CCCCCCCCCC[n+]1ccccc1.[Br-],,1473
318,1473,[Br-].c1ccc[n+](CCCCCCCCCC)c1,,1473
318,1473,C(CCC)CCCCCC[n+]1ccccc1.[Br-],,1473
318,1473,C(CC)CCCCCCC[n+]1ccccc1.[Br-],,1473
318,1473,C(CCCCCC)CCC[n+]1ccccc1.[Br-],,1473
318,1473,[Br-].c1ccc[n+](c1)CCCCCCCCCC,,1473
318,1473,[Br-].c1cc[n+](cc1)CCCCCCCCCC,,1473
318,1473,C(CCCC)CCCCC[n+]1ccccc1.[Br-],,1473
318,1473,[Br-].[n+]1(CCCCCCCCCC)ccccc1,,1473
318,1473,[Br-].c1cccc[n+]1CCCCCCCCCC,,1473
318,1474,CCCCCCCCCCCC[n+]1ccccc1.[Br-],,1474
318,1474,[Br-].c1ccc[n+](c1)CCCCCCCCCCCC,,1474
318,1474,[Br-].c1cccc[n+]1CCCCCCCCCCCC,,1474
318,1474,C(CCCCCCCC[n+]1ccccc1)CCC.[Br-],,1474
318,1474,C(CCCCCCCCC)CC[n+]1ccccc1.[Br-],,1474
318,1474,CCCCCCCCCCCC[n+]1ccccc1.[Br-],,1474
318,1474,C([n+]1ccccc1)CCCCCCCCCCC.[Br-],,1474
318,1474,CCCCCCCCCCCC[n+]1ccccc1.[Br-],,1474
318,1474,C(CCCCCC[n+]1ccccc1)CCCCC.[Br-],,1474
318,1474,C(CCC)CCCCCCCC[n+]1ccccc1.[Br-],,1474
320,1475,CCCCCCC(C)Cc1cccc[n+]1CCCCCC.[Br-],,1475
320,1475,C(C)CCCC[n+]1c(CC(CCCCCC)C)cccc1.[Br-],,1475
320,1475,C(C(Cc1[n+](CCCCCC)cccc1)C)CCCCC.[Br-],,1475
320,1475,C(CCCCC)C(C)Cc1[n+](CCCCCC)cccc1.[Br-],,1475
320,1475,C(CCCC[n+]1c(cccc1)CC(CCCCCC)C)C.[Br-],,1475
320,1475,C([n+]1c(cccc1)CC(C)CCCCCC)CCCCC.[Br-],,1475
320,1475,C(c1cccc[n+]1CCCCCC)C(CCCCCC)C.[Br-],,1475
320,1475,C(Cc1cccc[n+]1CCCCCC)(CCCCCC)C.[Br-],,1475
320,1475,C(CC)CCCC(C)Cc1cccc[n+]1CCCCCC.[Br-],,1475
320,1475,CC(Cc1cccc[n+]1CCCCCC)CCCCCC.[Br-],,1475
324,1476,CCCCc1ccc(C)[n+](CC(=O)OCC)c1.[Br-],,1476
324,1476,C(Cc1ccc([n+](CC(=O)OCC)c1)C)CC.[Br-],,1476
324,1476,[Br-].c1[n+](c(C)ccc1CCCC)CC(OCC)=O,,1476
324,1476,[Br-].c1(CCCC)c[n+](CC(OCC)=O)c(cc1)C,,1476
324,1476,C(c1ccc([n+](c1)CC(=O)OCC)C)CCC.[Br-],,1476
324,1476,[Br-].c1(ccc(c[n+]1CC(OCC)=O)CCCC)C,,1476
324,1476,C(c1ccc(C)[n+](c1)CC(=O)OCC)CCC.[Br-],,1476
324,1476,O(CC)C(C[n+]1c(ccc(CCCC)c1)C)=O.[Br-],,1476
324,1476,[Br-].[n+]1(CC(OCC)=O)c(ccc(c1)CCCC)C,,1476
324,1476,C(C)CCc1c[n+](CC(OCC)=O)c(C)cc1.[Br-],,1476
327,1477,COc1ccc(OC)c(CC[n+]2ccccc2)c1.[Br-],,1477
327,1477,C(c1cc(ccc1OC)OC)C[n+]1ccccc1.[Br-],,1477
327,1477,[Br-].c1(cc(ccc1OC)OC)CC[n+]1ccccc1,,1477
327,1477,COc1ccc(cc1CC[n+]1ccccc1)OC.[Br-],,1477
327,1477,[Br-].c1c[n+](ccc1)CCc1cc(OC)ccc1OC,,1477
327,1477,[Br-].c1cc(c(cc1OC)CC[n+]1ccccc1)OC,,1477
327,1477,[Br-].c1[n+](CCc2c(ccc(OC)c2)OC)cccc1,,1477
